id,authors_t,basionym_s_lower,basionym_author_s_lower,lookup_basionym_id,bibliographic_reference_s_lower,bibliographic_type_info_s_lower,reference_collation_s_lower,collection_date_as_text_s_lower,collection_day_1_s_lower,collection_day_2_s_lower,collection_month_1_s_lower,collection_month_2_s_lower,collection_number_s_lower,collection_year_1_s_lower,collection_year_2_s_lower,collector_team_as_text_t,lookup_conserved_against_id,lookup_correction_of_id,date_created_date,date_last_modified_date,distribution_s_lower,east_or_west_s_lower,family_s_lower,taxon_scientific_name_s_lower,taxon_sci_name_suggestion,genus_s_lower,geographic_unit_as_text_s_lower,hybrid_b,hybrid_genus_b,lookup_hybrid_parent_id,hybrid_parents_s_lower,infra_family_s_lower,infra_genus_s_lower,infraspecies_s_lower,lookup_isonym_of_id,lookup_later_homonym_of_id,latitude_degrees_s_lower,latitude_minutes_s_lower,latitude_seconds_s_lower,locality_s_lower,longitude_degrees_s_lower,longitude_minutes_s_lower,longitude_seconds_s_lower,name_status_s_lower,name_status_bot_code_type_s_lower,name_status_editor_type_s_lower,nomenclatural_synonym_s_lower,lookup_nomenclatural_synonym_id,north_or_south_s_lower,original_basionym_s_lower,original_basionym_author_team_s_lower,original_hybrid_parentage_s_lower,original_remarks_s_lower,original_replaced_synonym_s_lower,original_taxon_distribution_s_lower,lookup_orthographic_variant_of_id,other_links_s_lower,lookup_parent_id,publication_s_lower,lookup_publication_id,publication_year_i,publication_year_full_s_lower,publication_year_note_s_lower,publishing_author_s_lower,rank_s_alphanum,reference_t,reference_remarks_s_lower,remarks_s_lower,lookup_replaced_synonym_id,lookup_same_citation_as_id,score_s_lower,species_s_lower,species_author_s_lower,lookup_superfluous_name_of_id,suppressed_b,top_copy_b,lookup_type_id,type_locations_s_lower,type_name_s_lower,type_remarks_s_lower,type_chosen_by_s_lower,type_note_s_lower,detail_author_team_ids,detail_species_author_team_ids,page_as_text_s_lower,citation_type_s_lower,lookup_validation_of_id,version_s_lower,powo_b,sortable,family_taxon_name_sortable,rhakhis_wfo,rhakhis_skip,rhakhis_rank,rhakhis_status,rhakhis_parent,rhakhis_accepted,rhakhis_basionym,pub,url,label
urn:lsid:ipni.org:names:77369125-1,"Revatta-Bustos, Edquén & J.P.Arista",,,,,,262: 281,,23,,2,,75,2024,,F.Revatta-Bustos et al.,,,12/09/2025 14:48,15/09/2025 15:16,"Peru (Western South America, Southern America);Ecuador (Western South America, Southern America);",W,Orchidaceae,Pleurothallis labajosii,Pleurothallis labajosii,Pleurothallis,,f,f,,,,,,,,6,18,6,"Peru. Amazonas: Luya, Colcamar, Área de Conservación Privada Huaylla Belén – Colcamar, sector Yacuchinga, 3329 m",78,,45,,,,,,S,,,,,,,,,325966-2,PhytoKeys,urn:lsid:ipni.org:publications:20011997-1,2025,2025 [12 Sep 2025],[12 Sep 2025],"Revatta-Bustos, Edquén & J.P.Arista",spec.,PhytoKeys 262: 281. 2025 [12 Sep 2025] [epublished],[epublished],doi:10.3897/phytokeys.262.157111 [english] Etymology: the specific epithet honors Mr. Darío Labajos Canlla,,,11,labajosii,,,f,t,,holotype KUELAP,,,,,Revatta-Bustos@20092376-1@1@aut$J.P.Arista@20062292-1@3@aut$Edquén@20040379-1@2@aut,,,tax. nov.,,1.4,f,pleurothallis~labajosii,orchidaceaepleurothallis~labajosii~,wfo-1000084793,,species,,,,,PhytoKeys 262: 281 (2025),https://www.ipni.org/77369125-1,IPNI Record: 77369125-1
urn:lsid:ipni.org:names:77369126-1,Britton & Rose,,,,,,1(45): 136,,,,,,,,,,,,12/09/2025 14:50,13/09/2025 12:02,,,Cactaceae,Opuntia ser. Setispinae,Opuntia ser. Setispinae,Opuntia,,f,f,,,,setispinae,,,,,,,,,,,,,,,,,,,,,,,,,30002080-2,Cactaceae (Britton & Rose),urn:lsid:ipni.org:publications:9105-2,1919,1919 [21 Jun 1919],[21 Jun 1919],Britton & Rose,ser.,Cactaceae (Britton & Rose) 1(45): 136. 1919 [21 Jun 1919] ,,,,,8,,,,f,t,,,"Opuntia setispina Engelm. ex Salm-Dyck = Opuntia pottsii Salm-Dyck, Cact. Hort. Dyck.: 236 (1850)",,,,Britton@1161-1@1@aut$Rose@8586-1@2@aut,,,tax. nov.,,1.3,f,opuntiasetispinae,cactaceaeopuntiasetispinae~~,wfo-1000084780,,series,,,,,Cactaceae (Britton & Rose) 1(45): 136 (1919),https://www.ipni.org/77369126-1,IPNI Record: 77369126-1
urn:lsid:ipni.org:names:77369127-1,"C.Xiong, Z.Yu Wei & L.F.Fu",,,,,,262: 295,,19,,8,,XC24010,2024,,Chi Xiong et al.,,,12/09/2025 14:53,15/09/2025 16:00,"Guangxi (China Southeast, China, Asia-Temperate)",E,Lamiaceae,Scutellaria cavicola,Scutellaria cavicola,Scutellaria,,f,f,,,,,,,,24,30,,"Guangxi Zhuangzu Autonomous Region: Baise City, Lingyun County, Jiayou Town, c. 950 m",106,40,,,,,,,N,,,,,,,,,30003498-2,PhytoKeys,urn:lsid:ipni.org:publications:20011997-1,2025,2025 [12 Sep 2025],[12 Sep 2025],"C.Xiong, Z.Yu Wei & L.F.Fu",spec.,PhytoKeys 262: 295. 2025 [12 Sep 2025] [epublished],[epublished],doi:10.3897/phytokeys.262.158923 [english] Etymology: the specific epithet refers to the cave-dwelling habit of the species,,,11,cavicola,,,f,t,,holotype IBK;isotype IBK;isotype KUN,,,,,C.Xiong@20049165-1@1@aut$L.F.Fu@20021661-1@3@aut$Z.Yu Wei@20092378-1@2@aut,,,tax. nov.,,1.4,f,scutellaria~cavicola,lamiaceaescutellaria~cavicola~,wfo-1000084797,,species,,,,,PhytoKeys 262: 295 (2025),https://www.ipni.org/77369127-1,IPNI Record: 77369127-1
urn:lsid:ipni.org:names:77369128-1,L.Wu & Z.L.Feng,,,,,,262: 310,,21,,7,,SHS2154,2024,,X.W.Liao et al.,,,12/09/2025 14:56,17/09/2025 12:11,"Hunan (China Southeast, China, Asia-Temperate)",E,Crassulaceae,Sedum shunhuangense,Sedum shunhuangense,Sedum,,f,f,,,,,,,,26,27,32,"Hunan, Yongzhou Don'an County, Shunhuang Mountain, 668 m",111,3,49,,,,,,N,,,,,,,,,30001444-2,PhytoKeys,urn:lsid:ipni.org:publications:20011997-1,2025,2025 [12 Sep 2025],[12 Sep 2025],L.Wu & Z.L.Feng,spec.,PhytoKeys 262: 310. 2025 [12 Sep 2025] [epublished],[epublished],doi:10.3897/phytokeys.262.159097 [english] Etymology: the specific epithet is derived from its type locality,,,11,shunhuangense,,,f,t,,holotype CSFI;isotype PEY,,,,,L.Wu@20019036-1@1@aut$Z.L.Feng@20092377-1@2@aut,,,tax. nov.,,1.4,f,sedum~shunhuangense,crassulaceaesedum~shunhuangense~,wfo-1000084817,,species,,,,,PhytoKeys 262: 310 (2025),https://www.ipni.org/77369128-1,IPNI Record: 77369128-1
urn:lsid:ipni.org:names:77369129-1,Britton & Rose,,,,,,1(45): 181,,,,,,,,,,,,12/09/2025 15:01,13/09/2025 12:03,,,Cactaceae,Opuntia ser. Streptacanthae,Opuntia ser. Streptacanthae,Opuntia,,f,f,,,,streptacanthae,,,,,,,,,,,,,,,,,,,,,,,,,30002080-2,Cactaceae (Britton & Rose),urn:lsid:ipni.org:publications:9105-2,1919,1919 [21 Jun 1919],[21 Jun 1919],Britton & Rose,ser.,Cactaceae (Britton & Rose) 1(45): 181. 1919 [21 Jun 1919] ,,,,,8,,,,f,t,,,"Opuntia streptacantha Lem., Cact. Gen. Sp. Nov.: 62 (1839)",,,,Rose@8586-1@2@aut$Britton@1161-1@1@aut,,,tax. nov.,,1.3,f,opuntiastreptacanthae,cactaceaeopuntiastreptacanthae~~,wfo-1000084781,,series,,,,,Cactaceae (Britton & Rose) 1(45): 181 (1919),https://www.ipni.org/77369129-1,IPNI Record: 77369129-1
urn:lsid:ipni.org:names:77369130-1,Milde,,,,,,26(2): 424,,,,,,,,,,,,12/09/2025 15:06,16/09/2025 10:21,,,Equisetaceae,Equisetum arvense monstr. polystachyum,Equisetum arvense monstr. polystachyum,Equisetum,,f,f,,,,,polystachyum,,,,,,,,,,,,,,,,,,,,,,,,300073-2,Nov. Actorum Acad. Caes. Leop.-Carol. Nat. Cur.,urn:lsid:ipni.org:publications:3178-2,1858,1858,,Milde,monstr.,Nov. Actorum Acad. Caes. Leop.-Carol. Nat. Cur. 26(2): 424. 1858 ,,,,,8,arvense,L.,,f,t,,,,,,,Milde@23384-1@1@aut,L.@0-0@0@aut,,tax. nov.,,1.3,f,equisetum~arvensepolystachyum,equisetaceaeequisetum~arvensepolystachyum,,1,,,,,,Nov. Actorum Acad. Caes. Leop.-Carol. Nat. Cur. 26(2): 424 (1858),https://www.ipni.org/77369130-1,IPNI Record: 77369130-1
urn:lsid:ipni.org:names:77369131-1,Britton & Rose,,,,,,1(45): 136,,,,,,,,,,,,12/09/2025 15:09,13/09/2025 12:04,,,Cactaceae,Opuntia ser. Strigiles,Opuntia ser. Strigiles,Opuntia,,f,f,,,,strigiles,,,,,,,,,,,,,,,,,,,,,,,,,30002080-2,Cactaceae (Britton & Rose),urn:lsid:ipni.org:publications:9105-2,1919,1919 [21 Jun 1919],[21 Jun 1919],Britton & Rose,ser.,Cactaceae (Britton & Rose) 1(45): 136. 1919 [21 Jun 1919] ,,,,,8,,,,f,t,,,"Opuntia strigil Engelm., Syn. Cact. U.S. 34. (1856)",,,,Rose@8586-1@2@aut$Britton@1161-1@1@aut,,,tax. nov.,,1.3,f,opuntiastrigiles,cactaceaeopuntiastrigiles~~,wfo-1000084782,,series,,,,,Cactaceae (Britton & Rose) 1(45): 136 (1919),https://www.ipni.org/77369131-1,IPNI Record: 77369131-1
urn:lsid:ipni.org:names:77369132-1,Bernis,,,,,,8,,,,,,,,,,,,12/09/2025 15:12,12/09/2025 15:12,,,Plumbaginaceae,Armeria maritima var. alboi,Armeria maritima var. alboi,Armeria,,f,f,,,,,alboi,,,,,,,,,,,,,,,,,,,,,,,,19793-2,Rev. Gen. Armeria,urn:lsid:ipni.org:publications:20060311-1,1951,1951,,Bernis,var.,"Rev. Gen. Armeria 8. 1951 , as 'Albi'",", as 'Albi'",See also: Anales Inst. Bot. Cavanilles 11(2): 221 (1954). Etymology: Gonzalez-Albo.,,,8,maritima,(Mill.) Willd.,,f,t,,,,,,,Bernis@714-1@1@aut,Mill.@6485-1@2@bas$Willd.@11692-1@1@aut,,tax. nov.,,1.1,f,armeria~maritimaalboi,plumbaginaceaearmeria~maritimaalboi,wfo-0000549007,,variety,,,,,Rev. Gen. Armeria 8 (1951),https://www.ipni.org/77369132-1,IPNI Record: 77369132-1
urn:lsid:ipni.org:names:77369133-1,"D.R.P.Krahl, Krahl, Cantuária & J.B.F.Silva",,,,,,9: 48,,23,,4,,5489,2023,,J.B.F.da Silva,,,12/09/2025 15:13,17/09/2025 15:18,"Pará (Brazil North, Brazil, Southern America)",,Orchidaceae,Catasetum binarum,Catasetum binarum,Catasetum,,f,f,,,,,,,,,,,"Oriximiná, Porto Trombetas, Floresta Nacional de Saráca-Taquera, Platô Monte Branco",,,,,,,,,,,,,,,,,,30000124-2,"Richardiana, N.S.",urn:lsid:ipni.org:publications:20022374-1,2025,2025 [12 Sep 2025],[12 Sep 2025],"D.R.P.Krahl, Krahl, Cantuária & J.B.F.Silva",spec.,"Richardiana, N.S. 9: 48. 2025 [12 Sep 2025] [epublished]",[epublished],Etymology: the specific epithet honors the family 'Bina' who greatly encouraged the collector of the new species to study the Amazonian Orchidaceae.,,,11,binarum,,,f,t,,holotype HUAM,,,,,D.R.P.Krahl@20045588-1@1@aut$Cantuária@20046626-1@3@aut$J.B.F.Silva@36290-1@4@aut$Krahl@20024858-1@2@aut,,,tax. nov.,,1.2,f,catasetum~binarum,orchidaceaecatasetum~binarum~,wfo-1000084819,,species,,,,,"Richardiana, N.S. 9: 48 (2025)",https://www.ipni.org/77369133-1,IPNI Record: 77369133-1
urn:lsid:ipni.org:names:77369134-1,Britton & Rose,,,,,,1(45): 172,,,,,,,,,,,,12/09/2025 15:16,13/09/2025 12:05,,,Cactaceae,Opuntia ser. Tomentosae,Opuntia ser. Tomentosae,Opuntia,,f,f,,,,tomentosae,,,,,,,,,,,,,,,,,,,,,,,,,30002080-2,Cactaceae (Britton & Rose),urn:lsid:ipni.org:publications:9105-2,1919,1919 [21 Jun 1919],[21 Jun 1919],Britton & Rose,ser.,Cactaceae (Britton & Rose) 1(45): 172. 1919 [21 Jun 1919] ,,,,,8,,,,f,t,,,"Opuntia tomentosa Salm-Dyck, Observ. Bot. Horto Dyck [3]: 8. (1822)",,,,Rose@8586-1@2@aut$Britton@1161-1@1@aut,,,tax. nov.,,1.3,f,opuntiatomentosae,cactaceaeopuntiatomentosae~~,wfo-1000084783,,series,,,,,Cactaceae (Britton & Rose) 1(45): 172 (1919),https://www.ipni.org/77369134-1,IPNI Record: 77369134-1
urn:lsid:ipni.org:names:77369135-1,Asch. & Graebn.,,,,,,1: 129,,,,,,,,,,,,12/09/2025 15:19,16/09/2025 11:53,,,Equisetaceae,Equisetum arvense lus. polystachyum,Equisetum arvense lus. polystachyum,Equisetum,,f,f,,,,,polystachyum,77369130-1,,,,,,,,,nom. illeg. later homonym,,nom. illeg.,,,,,,,,,,,,300073-2,Syn. Mitteleur. Fl.,urn:lsid:ipni.org:publications:3473-2,1896,1896,,Asch. & Graebn.,lus.,Syn. Mitteleur. Fl. 1: 129. 1896 ,,,,,10,arvense,L.,,f,t,,,,,,,Graebn.@3308-1@2@aut$Asch.@307-1@1@aut,L.@0-0@0@aut,,tax. nov.,,1.4,f,equisetum~arvensepolystachyum,equisetaceaeequisetum~arvensepolystachyum,wfo-1200114808,,lusus,,,,,Syn. Mitteleur. Fl. 1: 129 (1896),https://www.ipni.org/77369135-1,IPNI Record: 77369135-1
urn:lsid:ipni.org:names:77369136-1,Domin,,,,,,1941(21): 11,,,,,,,,,,,,12/09/2025 15:24,16/09/2025 11:15,,,Dryopteridaceae,Dryopteris austriaca f. leiophylla,Dryopteris austriaca f. leiophylla,Dryopteris,,f,f,,,,,leiophylla,,,,,,,,,,,,,,,,,,,,,,,,17282890-1,"Věstn. Ceské Společn. Nauk, Tř. Mat.-Přír.",urn:lsid:ipni.org:publications:5608-2,1942,1942,,Domin,f.,"Věstn. Ceské Společn. Nauk, Tř. Mat.-Přír. 1941(21): 11. 1942 ",,Name added via registration. Protologue not seen by the IPNI editors.,,,8,austriaca,(Jacq.) Woyn. ex Schinz & Thell.,,f,t,,,,,,,Domin@2263-1@1@aut,Thell.@0-0@3@autEx$Jacq.@0-0@4@bas$Schinz@0-0@2@autEx$Woyn.@0-0@1@aut,,tax. nov.,,1.3,f,dryopteris~austriacaleiophylla,dryopteridaceaedryopteris~austriacaleiophylla,wfo-1200114806,,form,,,,,"Věstn. Ceské Společn. Nauk, Tř. Mat.-Přír. 1941(21): 11 (1942)",https://www.ipni.org/77369136-1,IPNI Record: 77369136-1
urn:lsid:ipni.org:names:77369137-1,Domin,,,,,,1941(21): 11,,,,,,,,,,,,12/09/2025 15:30,16/09/2025 11:16,,,Dryopteridaceae,Dryopteris austriaca f. glanduligera,Dryopteris austriaca f. glanduligera,Dryopteris,,f,f,,,,,glanduligera,,,,,,,,,,,,,,,,,,,,,,,,17282890-1,"Věstn. Ceské Společn. Nauk, Tř. Mat.-Přír.",urn:lsid:ipni.org:publications:5608-2,1942,1942,,Domin,f.,"Věstn. Ceské Společn. Nauk, Tř. Mat.-Přír. 1941(21): 11. 1942 ",,Name added via registration. Protologue not seen by the IPNI editors.,,,8,austriaca,(Jacq.) Woyn. ex Schinz & Thell.,,f,t,,,,,,,Domin@2263-1@1@aut,Thell.@0-0@3@autEx$Woyn.@0-0@1@aut$Schinz@0-0@2@autEx$Jacq.@0-0@4@bas,,tax. nov.,,1.3,f,dryopteris~austriacaglanduligera,dryopteridaceaedryopteris~austriacaglanduligera,wfo-1200114807,,form,,,,,"Věstn. Ceské Společn. Nauk, Tř. Mat.-Přír. 1941(21): 11 (1942)",https://www.ipni.org/77369137-1,IPNI Record: 77369137-1
urn:lsid:ipni.org:names:77369138-1,(Engelm.) K.Schum.,Cactaceae Opuntia [infragen.unranked] Xerocarpeae Engelm.,(Engelm.),60440023-2,,,700,,,,,,,,,,,,12/09/2025 16:08,15/09/2025 08:29,,,Cactaceae,Opuntia ser. Xerocarpeae,Opuntia ser. Xerocarpeae,Opuntia,,f,f,,,,xerocarpeae,,,,,,,,,,,,,,,,,,,,,,,,,30002080-2,Gesamtbeschr. Kakt.,urn:lsid:ipni.org:publications:9913-2,1898,1898,,K.Schum.,ser.,Gesamtbeschr. Kakt. 700. 1898 ,,,,,11,,,,f,t,,,"Opuntia sphaerocarpa Engelm. & J.M.Bigelow, Pacif. Railr. Rep. Whipple, Bot. 4(5; 3): 47 (1857 publ. 1856) = Opuntia polyacantha Haw., Suppl. Pl. Succ.: 82 (1819)",,,,K.Schum.@9333-1@1@aut$Engelm.@18505-1@2@bas,,,stat. nov.,,1.3,f,opuntiaxerocarpeae,cactaceaeopuntiaxerocarpeae~~,wfo-1000084786,,series,,,,,Gesamtbeschr. Kakt. 700 (1898),https://www.ipni.org/77369138-1,IPNI Record: 77369138-1
urn:lsid:ipni.org:names:77369139-1,"(Trin.) P.M.Peterson, Soreng & Romasch.",Poaceae Agrostis exarata Trin.,(Trin.),30047980-2,,,63(4): 1021,,,,,,,,,,,,12/09/2025 16:32,12/09/2025 16:32,,,Poaceae,Polypogon exaratus,Polypogon exaratus,Polypogon,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30001956-2,J. Syst. Evol.,urn:lsid:ipni.org:publications:20009150-1,2025,2025 [13 Apr 2025],[13 Apr 2025],"P.M.Peterson, Soreng & Romasch.",spec.,J. Syst. Evol. 63(4): 1021. 2025 [13 Apr 2025] [epublished],[epublished],doi:10.1111/jse.13175,,,11,exaratus,,,f,t,,,,,,,Soreng@35734-1@2@aut$Trin.@10829-1@4@bas$P.M.Peterson@14873-1@1@aut$Romasch.@20015653-1@3@aut,,,comb. nov.,,1.1,f,polypogon~exaratus,poaceaepolypogon~exaratus~,wfo-1000084773,,species,,,,,J. Syst. Evol. 63(4): 1021 (2025),https://www.ipni.org/77369139-1,IPNI Record: 77369139-1
urn:lsid:ipni.org:names:77369140-1,"(Champ. ex Benth.) K.M.Liu, X.Z.Cai & G.W.Hu",Rutaceae Sclerostylis venosa Champ. ex Benth.,(Champ. ex Benth.),775201-1,,,13(867659):6,,,,,,,,,,,,12/09/2025 22:38,12/09/2025 23:41,,,Rutaceae,Citrus venosa,Citrus venosa,Citrus,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30022289-2,Frontiers Pl. Sci. (Lausanne),urn:lsid:ipni.org:publications:20026691-1,2022,2022 [12 Mai 2022],[12 Mai 2022],"K.M.Liu, X.Z.Cai & G.W.Hu",spec.,Frontiers Pl. Sci. (Lausanne) 13(867659):6. 2022 [12 Mai 2022] (epublished),(epublished),doi:10.3389/fpls.2022.867659,,,11,venosa,,,f,t,,,,,,,Champ.@1505-1@4@bas$K.M.Liu@38660-1@1@aut$G.W.Hu@20012505-1@3@aut$X.Z.Cai@20007972-1@2@aut$Benth.@15956-1@5@basEx,,,comb. nov.,,1.2,f,citrus~venosa,rutaceaecitrus~venosa~,wfo-1000084776,,species,,,,,Frontiers Pl. Sci. (Lausanne) 13(867659):6 (2022),https://www.ipni.org/77369140-1,IPNI Record: 77369140-1
urn:lsid:ipni.org:names:77369141-1,"(Champ. ex Benth.) K.M.Liu, X.Z.Cai & G.W.Hu",Rutaceae Sclerostylis hindsii Champ. ex Benth.,(Champ. ex Benth.),775187-1,,,13(867659):6,,,,,,,,,,,,12/09/2025 22:48,12/09/2025 22:48,,,Rutaceae,Citrus hindsii,Citrus hindsii,Citrus,,f,f,,,,,,,,,,,,,,,isonym,,isonym,,,,,,,,,,,,30022289-2,Frontiers Pl. Sci. (Lausanne),urn:lsid:ipni.org:publications:20026691-1,2022,2022 [12 Mai 2022],[12 Mai 2022],"K.M.Liu, X.Z.Cai & G.W.Hu",spec.,Frontiers Pl. Sci. (Lausanne) 13(867659):6. 2022 [12 Mai 2022] (epublished),(epublished),doi:10.3389/fpls.2022.867659,,,12,hindsii,,,f,t,,,,,,,X.Z.Cai@20007972-1@2@aut$Champ.@1505-1@4@bas$G.W.Hu@20012505-1@3@aut$Benth.@15956-1@5@basEx$K.M.Liu@38660-1@1@aut,,,comb. nov.,1009762-1,1.1,f,citrus~hindsii,rutaceaecitrus~hindsii~,wfo-1000085055,,species,,,,,Frontiers Pl. Sci. (Lausanne) 13(867659):6 (2022),https://www.ipni.org/77369141-1,IPNI Record: 77369141-1
urn:lsid:ipni.org:names:77369142-1,Waisb.,,,,,,51: 127,,,,,,,,,,,,13/09/2025 08:32,16/09/2025 12:02,,,Dryopteridaceae,Aspidium dilatatum f. latisectum,Aspidium dilatatum f. latisectum,Aspidium,,f,f,,,,,latisectum,,,,,,,,,,,,,,,,,,,,,,,,17027660-1,Oesterr. Bot. Z.,urn:lsid:ipni.org:publications:768-2,1901,1901 [Apr 1901],[Apr 1901],Waisb.,f.,Oesterr. Bot. Z. 51: 127. 1901 [Apr 1901] ,,,,,8,dilatatum,(Hoffm.) Sm.,,f,t,,,,,,,Waisb.@11319-1@1@aut,Sm.@0-0@1@aut$Hoffm.@0-0@2@bas,,tax. nov.,,1.3,f,aspidium~dilatatumlatisectum,dryopteridaceaeaspidium~dilatatumlatisectum,wfo-1200114809,,form,,,,,Oesterr. Bot. Z. 51: 127 (1901),https://www.ipni.org/77369142-1,IPNI Record: 77369142-1
urn:lsid:ipni.org:names:77369143-1,Waisb.,,,,,,51: 127,,,,,,,,,,,,13/09/2025 08:34,16/09/2025 12:03,,,Dryopteridaceae,Aspidium dilatatum f. angustisectum,Aspidium dilatatum f. angustisectum,Aspidium,,f,f,,,,,angustisectum,,,,,,,,,,,,,,,,,,,,,,,,17027660-1,Oesterr. Bot. Z.,urn:lsid:ipni.org:publications:768-2,1901,1901 [Apr 1901],[Apr 1901],Waisb.,f.,Oesterr. Bot. Z. 51: 127. 1901 [Apr 1901] ,,,,,8,dilatatum,(Hoffm.) Sm.,,f,t,,,,,,,Waisb.@11319-1@1@aut,Sm.@0-0@1@aut$Hoffm.@0-0@2@bas,,tax. nov.,,1.3,f,aspidium~dilatatumangustisectum,dryopteridaceaeaspidium~dilatatumangustisectum,wfo-1200114810,,form,,,,,Oesterr. Bot. Z. 51: 127 (1901),https://www.ipni.org/77369143-1,IPNI Record: 77369143-1
urn:lsid:ipni.org:names:77369144-1,Waisb.,,,,,,3: 94,,,,,,,,,,,,13/09/2025 08:47,16/09/2025 12:10,,,Dryopteridaceae,Aspidium dilatatum f. angustum,Aspidium dilatatum f. angustum,Aspidium,,f,f,,,,,angustum,,,,,,,,,,,,,,,,,,,,,,,,17027660-1,Magyar Bot. Lapok,urn:lsid:ipni.org:publications:706-2,1904,1904,,Waisb.,f.,Magyar Bot. Lapok 3: 94. 1904 ,,,,,8,dilatatum,(Hoffm.) Sm.,,f,t,,,,,,,Waisb.@11319-1@1@aut,Hoffm.@0-0@2@bas$Sm.@0-0@1@aut,,tax. nov.,,1.3,f,aspidium~dilatatumangustum,dryopteridaceaeaspidium~dilatatumangustum,wfo-1200114811,,form,,,,,Magyar Bot. Lapok 3: 94 (1904),https://www.ipni.org/77369144-1,IPNI Record: 77369144-1
urn:lsid:ipni.org:names:77369145-1,Waisb.,,,,,,3: 94,,,,,,,,,,,,13/09/2025 08:50,16/09/2025 12:12,,,Dryopteridaceae,Aspidium dilatatum f. submuticum,Aspidium dilatatum f. submuticum,Aspidium,,f,f,,,,,submuticum,,,,,,,,,,,,,,,,,,,,,,,,17027660-1,Magyar Bot. Lapok,urn:lsid:ipni.org:publications:706-2,1904,1904,,Waisb.,f.,Magyar Bot. Lapok 3: 94. 1904 ,,,,,8,dilatatum,(Hoffm.) Sm.,,f,t,,,,,,,Waisb.@11319-1@1@aut,Hoffm.@0-0@2@bas$Sm.@0-0@1@aut,,tax. nov.,,1.3,f,aspidium~dilatatumsubmuticum,dryopteridaceaeaspidium~dilatatumsubmuticum,wfo-1200114812,,form,,,,,Magyar Bot. Lapok 3: 94 (1904),https://www.ipni.org/77369145-1,IPNI Record: 77369145-1
urn:lsid:ipni.org:names:77369146-1,Waisb.,,,,,,3: 94,,,,,,,,,,,,13/09/2025 08:52,16/09/2025 12:12,,,Dryopteridaceae,Aspidium dilatatum f. nanum,Aspidium dilatatum f. nanum,Aspidium,,f,f,,,,,nanum,,,,,,,,,,,,,,,,,,,,,,,,17027660-1,Magyar Bot. Lapok,urn:lsid:ipni.org:publications:706-2,1904,1904,,Waisb.,f.,Magyar Bot. Lapok 3: 94. 1904 ,,,,,8,dilatatum,(Hoffm.) Sm.,,f,t,,,,,,,Waisb.@11319-1@1@aut,Sm.@0-0@1@aut$Hoffm.@0-0@2@bas,,tax. nov.,,1.3,f,aspidium~dilatatumnanum,dryopteridaceaeaspidium~dilatatumnanum,wfo-1200114813,,form,,,,,Magyar Bot. Lapok 3: 94 (1904),https://www.ipni.org/77369146-1,IPNI Record: 77369146-1
urn:lsid:ipni.org:names:77369147-1,"Luu, T. Luc Nguyen & T.Q.T.Nguyen",,,,,,47(3):,,13,,9,,Cu042,2023,,"Nguyen Quoc Dat, Nguyen Hieu Cuong, Nguyen Qui Bien",,,14/09/2025 18:05,02/10/2025 11:27,"Vietnam (Indo-China, Asia-Tropical)",E,Gesneriaceae,Billolivia antoanensis,Billolivia antoanensis,Billolivia,,f,f,,,,,,,,14,30,29,"Binh  Dinh  province,  An  Lao  district, An Toan commune,  An Toan Nature Reserve, 904 m",108,46,12,,,,,,N,,,,,,,,,77138447-1,Acad. J. Biol.,urn:lsid:ipni.org:publications:20039836-1,2025,2025 [26 Sep 2025],[26 Sep 2025],"Luu, T. Luc Nguyen & T.Q.T.Nguyen",spec.,Acad. J. Biol. 47(3):. 2025 [26 Sep 2025] ,,doi:10.15625/2615-9023/21479 [english] Etymology: named after the locality where the new taxon was discovered.,,,11,antoanensis,,,f,t,,holotype SGN SGN006390;lectotype VNMN;isotype PHH;isotype SGN SGN006391; SGN006393; SGN006393,,,,,Luu@20019285-1@1@aut$T. Luc Nguyen@20093041-1@2@aut$T.Q.T.Nguyen@20030173-1@3@aut,,,tax. nov.,,1.3,f,billolivia~antoanensis,gesneriaceaebillolivia~antoanensis~,wfo-1000085134,,species,,,,,Acad. J. Biol. 47(3): (2025),https://www.ipni.org/77369147-1,IPNI Record: 77369147-1
urn:lsid:ipni.org:names:77369148-1,T.Moore,,,,,,1: 232,,,,,,,,,,,,14/09/2025 19:45,16/09/2025 12:26,,,Thelypteridaceae,Lastrea dilatata f. pumila,Lastrea dilatata f. pumila,Lastrea,,f,f,,,,,pumila,,,,,,,,,,,,,,,,,,,,,,,,17128770-1,Brit. Ferns [T. Moore],urn:lsid:ipni.org:publications:9269-2,1859,1859,,T.Moore,f.,Brit. Ferns [T. Moore] 1: 232. 1859 ,,,,,8,dilatata,(Hoffm.) C.Presl,,f,t,,,,,,,T.Moore@6623-1@1@aut,C.Presl@0-0@1@aut,,tax. nov.,,1.3,f,lastrea~dilatatapumila,thelypteridaceaelastrea~dilatatapumila,wfo-1200114814,,form,,,,,Brit. Ferns [T. Moore] 1: 232 (1859),https://www.ipni.org/77369148-1,IPNI Record: 77369148-1
