id,authors_t,basionym_s_lower,basionym_author_s_lower,lookup_basionym_id,bibliographic_reference_s_lower,bibliographic_type_info_s_lower,reference_collation_s_lower,collection_date_as_text_s_lower,collection_day_1_s_lower,collection_day_2_s_lower,collection_month_1_s_lower,collection_month_2_s_lower,collection_number_s_lower,collection_year_1_s_lower,collection_year_2_s_lower,collector_team_as_text_t,lookup_conserved_against_id,lookup_correction_of_id,date_created_date,date_last_modified_date,distribution_s_lower,east_or_west_s_lower,family_s_lower,taxon_scientific_name_s_lower,taxon_sci_name_suggestion,genus_s_lower,geographic_unit_as_text_s_lower,hybrid_b,hybrid_genus_b,lookup_hybrid_parent_id,hybrid_parents_s_lower,infra_family_s_lower,infra_genus_s_lower,infraspecies_s_lower,lookup_isonym_of_id,lookup_later_homonym_of_id,latitude_degrees_s_lower,latitude_minutes_s_lower,latitude_seconds_s_lower,locality_s_lower,longitude_degrees_s_lower,longitude_minutes_s_lower,longitude_seconds_s_lower,name_status_s_lower,name_status_bot_code_type_s_lower,name_status_editor_type_s_lower,nomenclatural_synonym_s_lower,lookup_nomenclatural_synonym_id,north_or_south_s_lower,original_basionym_s_lower,original_basionym_author_team_s_lower,original_hybrid_parentage_s_lower,original_remarks_s_lower,original_replaced_synonym_s_lower,original_taxon_distribution_s_lower,lookup_orthographic_variant_of_id,other_links_s_lower,lookup_parent_id,publication_s_lower,lookup_publication_id,publication_year_i,publication_year_full_s_lower,publication_year_note_s_lower,publishing_author_s_lower,rank_s_alphanum,reference_t,reference_remarks_s_lower,remarks_s_lower,lookup_replaced_synonym_id,lookup_same_citation_as_id,score_s_lower,species_s_lower,species_author_s_lower,lookup_superfluous_name_of_id,suppressed_b,top_copy_b,lookup_type_id,type_locations_s_lower,type_name_s_lower,type_remarks_s_lower,type_chosen_by_s_lower,type_note_s_lower,detail_author_team_ids,detail_species_author_team_ids,page_as_text_s_lower,citation_type_s_lower,lookup_validation_of_id,version_s_lower,powo_b,sortable,family_taxon_name_sortable,rhakhis_pk,rhakhis_wfo,rhakhis_skip,rhakhis_rank,rhakhis_status,rhakhis_parent,rhakhis_accepted,rhakhis_basionym,New,IPNI_PUB,ipniurl,ipniLabel
urn:lsid:ipni.org:names:77372493-1,van der Werff,,,,,,33(1): 178,,10,,11,,11301,2005,,"A. Monteagudo, A. Peña, S. Vilca, R. Francis, R. Rivera, D. Salcedo, S. Chuña &amp; O. Crispin",,,25/11/2025 09:28,26/11/2025 08:24,"Peru (Western South America, Southern America)",W,Lauraceae,Aniba taftii,Aniba taftii,Aniba,,f,f,,,,,,,,10,11,39,"Pasco: Oxapampa, Distr. Palcazú, Reserva Comunal Yanesha, Comunidad Nativa 7 de Junio, Sector Pampa Hermosa, 360 m",75,19,18,,,,,,S,,,,,,,,,30012259-2,Novon,urn:lsid:ipni.org:publications:14256-2,2025,2025 [10 Oct 2025],[10 Oct 2025],van der Werff,spec.,Novon 33(1): 178. 2025 [10 Oct 2025] [epublished],[epublished],"doi:10.3417/2025851 Etymology: dedicated to John Taft, conservationist, educator, friend of the author, and founder of the Taft Gardens and Nature Preserve near Ojai, California.",,,11,taftii,,,f,t,,holotype HOXA;isotype MO;isotype USM,,,,,van der Werff@28189-1@1@aut,,,tax. nov.,,1.2,f,aniba~taftii,lauraceaeaniba~taftii~,2103,wfo-1000086380,,species,,,,,Yes,Novon 33(1): 178 (2025),https://www.ipni.org/n/77372493-1,IPNI Record: 77372493-1
urn:lsid:ipni.org:names:77372496-1,"T.P.A.Tran, K.S.Nguyen, V.T.Bui, B.H.Quang & L.Wu",,,,,,731(1): 88,,18,,4,,LC-SH 003,2025,,"T.P.A.Tran, K.S.Nguyen, V.T.Bui, B.H.Quang, N.T.Trung, T.D.Binh, T.T.Nguyen",,,25/11/2025 09:48,26/11/2025 09:16,"Vietnam (Indo-China, Asia-Tropical)",E,Loganiaceae,Mitreola sinhoensis,Mitreola sinhoensis,Mitreola,,f,f,,,,,,,,22,17,37,"Lai Chau Province: Sin Ho Commune (formerly Sin Ho District, Sa De Phin Commune), 1650 m",103,13,3,,,,,,N,,,,,,,,,30046707-2,Phytotaxa,urn:lsid:ipni.org:publications:20011462-1,2025,2025 [25 Nov 2025],[25 Nov 2025],"T.P.A.Tran, K.S.Nguyen, V.T.Bui, B.H.Quang & L.Wu",spec.,Phytotaxa 731(1): 88. 2025 [25 Nov 2025] [epublished],[epublished],"doi:10.11646/phytotaxa.731.1.7 [english] Etymology: 'The specific epithet refers to the type locality, Sin Ho Commune in Lai Chau Province, Vietnam.'",,,11,sinhoensis,,,f,t,,holotype HN HN000081514;isotype HN HN000081515; HN000081516,,,,,T.P.A.Tran@20066839-1@1@aut$V.T.Bui@20016920-1@3@aut$L.Wu@20019036-1@5@aut$B.H.Quang@20027401-1@4@aut$K.S.Nguyen@20027207-1@2@aut,,,tax. nov.,,1.2,f,mitreola~sinhoensis,loganiaceaemitreola~sinhoensis~,2105,wfo-1000086381,,species,,,,,Yes,Phytotaxa 731(1): 88 (2025),https://www.ipni.org/n/77372496-1,IPNI Record: 77372496-1
urn:lsid:ipni.org:names:77372243-1,"Hágsater, E.Santiago & J.Duarte",,,,,,17(2): t. 1785,,9,,2,,233,2006,,"Rebecca E.Repasky, L.Ccoyo Cordova &amp; M.Ccana Avendaño",,,20/11/2025 18:31,26/11/2025 09:51,"Peru (Western South America, Southern America)",,Orchidaceae,Epidendrum pallidovirens,Epidendrum pallidovirens,Epidendrum,,f,f,,,,,,,,,,,"Cusco: Prov. Paucartambo; Distr. Kosñipata: Wayqecha Cloud Forest Research Station, Kosñipata Valley, between Paucartambo and Pilcopata, 2609 m",,,,,,,,,,,,,,,,,,326435-2,Icon. Orchid.,urn:lsid:ipni.org:publications:15175-2,2020,2020 [11 May 2020],[11 May 2020],"Hágsater, E.Santiago & J.Duarte",spec.,Icon. Orchid. 17(2): t. 1785. 2020 [11 May 2020] ,,"[english] Etymology: 'From the Latin pallidus, pale, and virens, green, in reference to the pale green flowers that distinguishes this species from others of the same group'.",,,11,pallidovirens,,,f,t,,holotype BRIT,,,,,J.Duarte@20043605-1@3@aut$Hágsater@3553-1@1@aut$E.Santiago@20009091-1@2@aut,,,tax. nov.,,1.4,f,epidendrum~pallidovirens,orchidaceaeepidendrum~pallidovirens~,2106,wfo-1000086382,,species,,,,,Yes,Icon. Orchid. 17(2): t. 1785 (2020),https://www.ipni.org/n/77372243-1,IPNI Record: 77372243-1
urn:lsid:ipni.org:names:77363110-1,"Lalhl., Tlanhlui, Khomdram & Yumkham",,,,,,266: 319,,5,,7,,128870,2022,,Lalhlupuii,,,09/06/2025 10:49,26/11/2025 09:57,"Mizoram (Assam, Indian Subcontinent, Asia-Tropical)",E,Rubiaceae,Argostemma sawmlianae,Argostemma sawmlianae,Argostemma,,f,f,,,,,,,,23,39,57,"Aizawl district, Lungleng village, 1003 m",92,39,49,,,,,,N,,,,,,,,,34173-1,PhytoKeys,urn:lsid:ipni.org:publications:20011997-1,2025,2025 [25 Nov 2025],[25 Nov 2025],"Lalhl., Tlanhlui, Khomdram & Yumkham",spec.,PhytoKeys 266: 319. 2025 [25 Nov 2025] [epublished],[epublished],"doi:10.3897/phytokeys.266.162537 [english] Etymology: 'to honour Mal Sawmliana, a forest conservator and naturalist'.",,,11,sawmlianae,,,f,t,,holotype ASSAM;isotype MZUH;isotype MUMP,,,,,Tlanhlui@20090594-1@2@aut$Khomdram@20043731-1@3@aut$Lalhl.@20056886-1@1@aut$Yumkham@20043733-1@4@aut,,,tax. nov.,,1.3,f,argostemma~sawmlianae,rubiaceaeargostemma~sawmlianae~,2109,wfo-1000086383,,species,,,,,Yes,PhytoKeys 266: 319 (2025),https://www.ipni.org/n/77363110-1,IPNI Record: 77363110-1
urn:lsid:ipni.org:names:77355021-1,"Tlanhlui, Khomdram & Yumkham",,,,,,80(2): 230,,5,,9,,100030,2023,,Lal Tlanhlui,,,10/01/2025 06:48,26/11/2025 09:57,"Mizoram (Assam, Indian Subcontinent, Asia-Tropical)",E,Orchidaceae,Chamaegastrodia reiekensis,Chamaegastrodia reiekensis,Chamaegastrodia,,f,f,,,,,,,,23,41,13,"Mamit  District, Reiek Tlang, 1390 m",92,36,23,,,,,,N,,,,,,,,,29001-1,J. Pl. Taxon. & Geogr. (Webbia),urn:lsid:ipni.org:publications:20030053-1,2025,2025 [18 Jul 2025],[18 Jul 2025],"Tlanhlui, Khomdram & Yumkham",spec.,J. Pl. Taxon. & Geogr. (Webbia) 80(2): 230. 2025 [18 Jul 2025] [epublished],[epublished],"doi:10.36253/jopt-17473 [english] Etymology: 'The species takes its name from the type locality, Reiek, a well-known mountainous tourist destination in Mizoram state, Northeast India'.",,,11,reiekensis,,,f,t,,holotype ASSAM;isotype MUMP;isotype MZUH,,,,,Yumkham@20043733-1@3@aut$Tlanhlui@20090594-1@1@aut$Khomdram@20043731-1@2@aut,,,tax. nov.,,1.8,f,chamaegastrodia~reiekensis,orchidaceaechamaegastrodia~reiekensis~,2111,wfo-1000086384,,species,,,,,Yes,J. Pl. Taxon. & Geogr. (Webbia) 80(2): 230 (2025),https://www.ipni.org/n/77355021-1,IPNI Record: 77355021-1
urn:lsid:ipni.org:names:77372250-1,(M.Keskin) M.Keskin,Caryophyllaceae Cerastium comatum Desv. var. longipedicellatum M.Keskin,(M.Keskin),77352002-1,,,17a: 285,,,,,,,,,,,,20/11/2025 22:27,26/11/2025 12:29,,,Caryophyllaceae,Cerastium longipedicellatum,Cerastium longipedicellatum,Cerastium,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,30008700-2,Res. Türkiye Fl.,urn:lsid:ipni.org:publications:20023268-1,2025,2025 [Feb 2025],[Feb 2025],M.Keskin,spec.,Res. Türkiye Fl. 17a: 285. 2025 [Feb 2025] ,,doi:10.30796/ANGV.2025.19,,,11,longipedicellatum,,,f,t,,,,,,,M.Keskin@20009930-1@2@bas$M.Keskin@20009930-1@1@aut,,,comb. et stat. nov.,,1.3,f,cerastium~longipedicellatum,caryophyllaceaecerastium~longipedicellatum~,2123,wfo-1000086386,,species,,,,,Yes,Res. Türkiye Fl. 17a: 285 (2025),https://www.ipni.org/n/77372250-1,IPNI Record: 77372250-1
urn:lsid:ipni.org:names:77372252-1,(McNeill) Armağan,Caryophyllaceae Arenaria ledebouriana Fenzl var. pauciflora McNeill,(McNeill),77372251-1,,,17a: 192,,,,,,,,,,,,20/11/2025 22:33,26/11/2025 12:32,,,Caryophyllaceae,Eremogone pauciflora,Eremogone pauciflora,Eremogone,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,30283293-2,Res. Türkiye Fl.,urn:lsid:ipni.org:publications:20023268-1,2025,2025 [Feb 2025],[Feb 2025],Armağan,spec.,Res. Türkiye Fl. 17a: 192. 2025 [Feb 2025] ,,doi:10.30796/ANGV.2025.19,,,11,pauciflora,,,f,t,,,,,,,Armağan@20017637-1@1@aut$McNeill@5954-1@2@bas,,,comb. et stat. nov.,,1.3,f,eremogone~pauciflora,caryophyllaceaeeremogone~pauciflora~,2124,wfo-1000086387,,species,,,,,Yes,Res. Türkiye Fl. 17a: 192 (2025),https://www.ipni.org/n/77372252-1,IPNI Record: 77372252-1
urn:lsid:ipni.org:names:77372263-1,Özdöl & Yıldırım,,,,,,17a: 352,,,,,,,,,,,,22/11/2025 09:02,26/11/2025 12:37,,,Caryophyllaceae,Holosteum grandiflorum,Holosteum grandiflorum,Holosteum,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,6301-1,Res. Türkiye Fl.,urn:lsid:ipni.org:publications:20023268-1,2025,2025 [Feb 2025],[Feb 2025],Özdöl & Yıldırım,spec.,Res. Türkiye Fl. 17a: 352. 2025 [Feb 2025] ,,doi:10.30796/ANGV.2025.19,154801-1,,9,grandiflorum,,,f,t,,,,,,,Özdöl@20077620-1@1@aut$Yıldırım@20013469-1@2@aut,,,nom. nov.,,1.3,f,holosteum~grandiflorum,caryophyllaceaeholosteum~grandiflorum~,2125,wfo-1000086388,,species,,,,,Yes,Res. Türkiye Fl. 17a: 352 (2025),https://www.ipni.org/n/77372263-1,IPNI Record: 77372263-1
urn:lsid:ipni.org:names:77372265-1,(Chaudhri) Budak,Illecebraceae Paronychia anatolica Czeczott subsp. balansae Chaudhri,(Chaudhri),77253039-1,,,17a: 70,,,,,,,,,,,,22/11/2025 09:17,26/11/2025 12:44,,,Illecebraceae,Paronychia balansae,Paronychia balansae,Paronychia,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,30001427-2,Res. Türkiye Fl.,urn:lsid:ipni.org:publications:20023268-1,2025,2025 [Feb 2025],[Feb 2025],Budak,spec.,Res. Türkiye Fl. 17a: 70. 2025 [Feb 2025] ,,doi:10.30796/ANGV.2025.19,,,11,balansae,,,f,t,,,,,,,Budak@20015057-1@1@aut$Chaudhri@1555-1@2@bas,,,comb. et stat. nov.,,1.3,f,paronychia~balansae,illecebraceaeparonychia~balansae~,2127,wfo-1000086389,,species,,,,,Yes,Res. Türkiye Fl. 17a: 70 (2025),https://www.ipni.org/n/77372265-1,IPNI Record: 77372265-1
urn:lsid:ipni.org:names:77372269-1,K.Yıldız,,,,,,17c: 449,,,,,,,,,,,,22/11/2025 12:14,26/11/2025 12:56,,,Caryophyllaceae,Silene sect. Samiae,Silene sect. Samiae,Silene,,f,f,,,,samiae,,,,,,,,,,,,,,,,,,,,,,,,,331962-2,Res. Türkiye Fl.,urn:lsid:ipni.org:publications:20023268-1,2024,2024 [Dec 2024],[Dec 2024],K.Yıldız,sect.,Res. Türkiye Fl. 17c: 449. 2024 [Dec 2024] ,,doi:10.30796/ANGV.2024.18 [english],,,8,,,,f,t,,,Silene samia Melzh. & Christod. (1982),,,,K.Yıldız@20015977-1@1@aut,,,tax. nov.,,1.3,f,silenesamiae,caryophyllaceaesilenesamiae~~,2131,wfo-1000086390,,section,,,,,Yes,Res. Türkiye Fl. 17c: 449 (2024),https://www.ipni.org/n/77372269-1,IPNI Record: 77372269-1
urn:lsid:ipni.org:names:77372270-1,Aydin & K.Yıldız,,,,,,17c: 416,,,,,,,,,,,,22/11/2025 12:23,26/11/2025 15:46,,,Caryophyllaceae,Silene sect. Sordidae,Silene sect. Sordidae,Silene,,f,f,,,,sordidae,,77298984-1,,,,,,,,,isonym,,isonym,,,,,,,,,,,,331962-2,Res. Türkiye Fl.,urn:lsid:ipni.org:publications:20023268-1,2024,2024 [Dec 2024],[Dec 2024],Aydin & K.Yıldız,sect.,Res. Türkiye Fl. 17c: 416. 2024 [Dec 2024] ,,doi:10.30796/ANGV.2024.18 [english],,,10,,,,f,t,,,Silene sordida Hub.-Mor. & Reese (1943),,,,Aydin@20027197-1@1@aut$K.Yıldız@20015977-1@2@aut,,,tax. nov.,,1.3,f,silenesordidae,caryophyllaceaesilenesordidae~~,2135,wfo-1000086391,,section,,,,,Yes,Res. Türkiye Fl. 17c: 416 (2024),https://www.ipni.org/n/77372270-1,IPNI Record: 77372270-1
urn:lsid:ipni.org:names:77372272-1,K.Yıldız,,,,,,17c: 326,,,,,,,,,,,,22/11/2025 12:50,26/11/2025 15:52,,,Caryophyllaceae,Silene davrazensis,Silene davrazensis,Silene,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,331962-2,Res. Türkiye Fl.,urn:lsid:ipni.org:publications:20023268-1,2024,2024 [Dec 2024],[Dec 2024],K.Yıldız,spec.,Res. Türkiye Fl. 17c: 326. 2024 [Dec 2024] ,,doi:10.30796/ANGV.2024.18 Etymology: 'Davraz'.,918690-1,,9,davrazensis,,,f,t,,,,,,,K.Yıldız@20015977-1@1@aut,,,nom. et stat. nov.,,1.3,f,silene~davrazensis,caryophyllaceaesilene~davrazensis~,2137,wfo-1000086392,,species,,,,,Yes,Res. Türkiye Fl. 17c: 326 (2024),https://www.ipni.org/n/77372272-1,IPNI Record: 77372272-1
urn:lsid:ipni.org:names:77372277-1,(Sm.) Yıldız,Caryophyllaceae Arenaria picta Sm.,(Sm.),151562-1,,,17b: 25,,,,,,,,,,,,22/11/2025 13:33,26/11/2025 16:23,,,Caryophyllaceae,Alinihatia picta,Alinihatia picta,Alinihatia,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,77372276-1,Res. Türkiye Fl.,urn:lsid:ipni.org:publications:20023268-1,2025,2025 [Apr 2025],[Apr 2025],Yıldız,spec.,Res. Türkiye Fl. 17b: 25. 2025 [Apr 2025] ,,doi:10.30796/ANGV.2025.20,,,11,picta,,,f,t,,,,,,,Sm.@9802-1@2@bas$Yıldız@28939-1@1@aut,,,comb. nov.,,1.3,f,alinihatia~picta,caryophyllaceaealinihatia~picta~,2142,wfo-1000086393,,species,,,,,Yes,Res. Türkiye Fl. 17b: 25 (2025),https://www.ipni.org/n/77372277-1,IPNI Record: 77372277-1
urn:lsid:ipni.org:names:77372278-1,(Fenzl) Yıldız,Caryophyllaceae Alsine formosa Fenzl,(Fenzl),150526-1,,,17b: 27,,,,,,,,,,,,22/11/2025 13:35,26/11/2025 16:24,,,Caryophyllaceae,Alinihatia formosa,Alinihatia formosa,Alinihatia,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,77372276-1,Res. Türkiye Fl.,urn:lsid:ipni.org:publications:20023268-1,2025,2025 [Apr 2025],[Apr 2025],Yıldız,spec.,Res. Türkiye Fl. 17b: 27. 2025 [Apr 2025] ,,doi:10.30796/ANGV.2025.20,,,11,formosa,,,f,t,,,,,,,Yıldız@28939-1@1@aut$Fenzl@2682-1@2@bas,,,comb. nov.,,1.3,f,alinihatia~formosa,caryophyllaceaealinihatia~formosa~,2143,wfo-1000086394,,species,,,,,Yes,Res. Türkiye Fl. 17b: 27 (2025),https://www.ipni.org/n/77372278-1,IPNI Record: 77372278-1
urn:lsid:ipni.org:names:77372524-1,(M.Hiroe) Y.Ohno,Ranunculaceae Anemone hepatica L. var. pubescens M.Hiroe,(M.Hiroe),888857-1,,,16,,,,,,,,,,,,26/11/2025 16:44,26/11/2025 16:44,,,Ranunculaceae,Hepatica pubescens,Hepatica pubescens,Hepatica,,f,f,,,,,,,,,,,,,,,"nom. inval.    Contrary to Art. 41.5, ICN (2025): no basionym citation or basionym reference",,nom. inval.,,,,,,,,,,,,326029-2,World Hepaticas,urn:lsid:ipni.org:publications:20061574-1,2023,2023 [25 Dec 2023],[25 Dec 2023],Y.Ohno,spec.,World Hepaticas 16. 2023 [25 Dec 2023] ,,Name also cited on pages 17 and 76 without basionym citation or basionym reference.,,,12,pubescens,,,f,t,,,,,,,Y.Ohno@20091431-1@1@aut$M.Hiroe@3967-1@2@bas,,,comb. et stat. nov.,,1.1,f,hepatica~pubescens,ranunculaceaehepatica~pubescens~,2147,wfo-1000086395,,species,,,,,Yes,World Hepaticas 16 (2023),https://www.ipni.org/n/77372524-1,IPNI Record: 77372524-1
urn:lsid:ipni.org:names:77372537-1,"N.R.Crouch, Mart.-Azorín, Cron & A.J.Beaumont",,,,,,731(2): 116,,26,,12,,1303,2024,,N.Crouch,,,27/11/2025 09:42,27/11/2025 09:42,"KwaZulu-Natal (Southern Africa, Africa)",,Hyacinthaceae,Eucomis nubigena,Eucomis nubigena,Eucomis,,f,f,,,,,,,,,,,"Southern Drakensberg, 3070 m",,,,,,,,,,,,,,,,,,24249-1,Phytotaxa,urn:lsid:ipni.org:publications:20011462-1,2025,2025 [27 Nov 2025],[27 Nov 2025],"N.R.Crouch, Mart.-Azorín, Cron & A.J.Beaumont",spec.,Phytotaxa 731(2): 116. 2025 [27 Nov 2025] [epublished],[epublished],"doi:10.11646/phytotaxa.731.2.2 [english] Etymology: 'The specific epithet nubigena (from the Latin nubigenus, –a, –um; meaning 'dweller in the clouds') refers to its abode at high elevations, where plants are regularly shrouded by mist and clouds.'",,,11,nubigena,,,f,t,,holotype J;isotype ABH,,,,,N.R.Crouch@39277-1@1@aut$A.J.Beaumont@38683-1@4@aut$Cron@36617-1@3@aut$Mart.-Azorín@20012898-1@2@aut,,,tax. nov.,,1.1,f,eucomis~nubigena,hyacinthaceaeeucomis~nubigena~,2174,wfo-1000086396,,species,,,,,Yes,Phytotaxa 731(2): 116 (2025),https://www.ipni.org/n/77372537-1,IPNI Record: 77372537-1
urn:lsid:ipni.org:names:77372538-1,"Mart.-Azorín, M.B.Crespo, M.Á.Alonso & J.L.Villar",,,,,,731(2): 142,,23,,7,,MMA1653,2025,,"M.Martínez-Azorín, M.B.Crespo, M.A.Alonso, C.Mannheimer, S.Rügheimer, F.Chase, J.L.Villar et al.",,,27/11/2025 09:53,27/11/2025 09:53,"Namibia (Southern Africa, Africa)",,Hyacinthaceae,Litanthus deserticola,Litanthus deserticola,Litanthus,,f,f,,,,,,,,,,,"Karas Region: Lüderitz, Pockenbank, ca. 60 km S of Aus on C13, large granitic boulders beside picnic spot, 1000 m",,,,,,,,,,,,,,,,,,24460-1,Phytotaxa,urn:lsid:ipni.org:publications:20011462-1,2025,2025 [27 Nov 2025],[27 Nov 2025],"Mart.-Azorín, M.B.Crespo, M.Á.Alonso & J.L.Villar",spec.,Phytotaxa 731(2): 142. 2025 [27 Nov 2025] [epublished],[epublished],"doi:10.11646/phytotaxa.731.2.4 [english] Etymology: 'The specific epithet, deserticola (from the Latin words 'desertum, -i', desert, and '-cola', occurring in the habitat), refers to the very arid habitat of this species.'",,,11,deserticola,,,f,t,,holotype WIND;isotype ABH,,,,,M.B.Crespo@17508-1@2@aut$M.Á.Alonso@38213-1@3@aut$J.L.Villar@20019076-1@4@aut$Mart.-Azorín@20012898-1@1@aut,,,tax. nov.,,1.1,f,litanthus~deserticola,hyacinthaceaelitanthus~deserticola~,2176,wfo-1000086397,,species,,,,,Yes,Phytotaxa 731(2): 142 (2025),https://www.ipni.org/n/77372538-1,IPNI Record: 77372538-1
urn:lsid:ipni.org:names:77372520-1,Y.Ohno & H.Tsuboi,,,,,,14,,23,,5,,s.n.,2021,,Hayato Tsuboi,,,26/11/2025 16:23,27/11/2025 10:04,"Honshu (Japan, Eastern Asia, Asia-Temperate)",,Ranunculaceae,Hepatica obuseensis,Hepatica obuseensis,Hepatica,,f,f,,,,,,,,,,,"Nagano Pref., Nagano-shi, 350 m",,,,,,,,,,,,,,,,,,326029-2,World Hepaticas,urn:lsid:ipni.org:publications:20061574-1,2023,2023 [25 Dec 2023],[25 Dec 2023],Y.Ohno & H.Tsuboi,spec.,World Hepaticas 14. 2023 [25 Dec 2023] ,,[english],,,11,obuseensis,,,f,t,,holotype MBK 0322419,,,,,Y.Ohno@20091431-1@1@aut$H.Tsuboi@20094601-1@2@aut,,,tax. nov.,,1.2,f,hepatica~obuseensis,ranunculaceaehepatica~obuseensis~,2181,wfo-1000086398,,species,,,,,Yes,World Hepaticas 14 (2023),https://www.ipni.org/n/77372520-1,IPNI Record: 77372520-1
urn:lsid:ipni.org:names:77372539-1,"Mart.-Azorín, Knirsch, Andriant. & M.B.Crespo",,,,,,731(2): 151,,23,,12,,SK06476,2018,,"W.Knirsch, A.Sieder &amp; J.Andriantiana",,,27/11/2025 10:05,27/11/2025 10:05,"Madagascar (Western Indian Ocean, Africa)",,Hyacinthaceae,Rhodocodon longistamineus,Rhodocodon longistamineus,Rhodocodon,,f,f,,,,,,,,,,,"Prov. Mahajanga: Sofia Region, Befandriana-Avaratra (= Befandriana-Nord) district, on RN32, between Ampombilava and Ankobakobaka, 300 m",,,,,,,,,,,,,,,,,,24709-1,Phytotaxa,urn:lsid:ipni.org:publications:20011462-1,2025,2025 [27 Nov 2025],[27 Nov 2025],"Mart.-Azorín, Knirsch, Andriant. & M.B.Crespo",spec.,Phytotaxa 731(2): 151. 2025 [27 Nov 2025] [epublished],[epublished],"doi:10.11646/phytotaxa.731.2.5 [english] Etymology: 'The specific epithet, 'longistamineus' (from the Latin words 'longi', long, and 'stamineus', related to stamens), refers to the very long stamens.'",,,11,longistamineus,,,f,t,,holotype ABH ABH84805,,,,,Mart.-Azorín@20012898-1@1@aut$Andriant.@20016523-1@3@aut$Knirsch@20027656-1@2@aut$M.B.Crespo@17508-1@4@aut,,,tax. nov.,,1.1,f,rhodocodon~longistamineus,hyacinthaceaerhodocodon~longistamineus~,2183,wfo-1000086399,,species,,,,,Yes,Phytotaxa 731(2): 151 (2025),https://www.ipni.org/n/77372539-1,IPNI Record: 77372539-1
urn:lsid:ipni.org:names:77372523-1,Y.Ohno & Hirooka,,,,,,15,,13,,3,,s.n.,2023,,Toshimasa Hashimoto &amp; Yoshihiro Ohno,,,26/11/2025 16:35,27/11/2025 10:06,"Shikoku (Japan, Eastern Asia, Asia-Temperate)",,Ranunculaceae,Hepatica tosaensis,Hepatica tosaensis,Hepatica,,f,f,,,,,,,,,,,"Kochi Pref., Kami-shi, 930 m",,,,,,,,,,,,,,,,,,326029-2,World Hepaticas,urn:lsid:ipni.org:publications:20061574-1,2023,2023 [25 Dec 2023],[25 Dec 2023],Y.Ohno & Hirooka,spec.,World Hepaticas 15. 2023 [25 Dec 2023] ,,[english],,,11,tosaensis,,,f,t,,holotype MBK 0340318,,,,,Hirooka@20036554-1@2@aut$Y.Ohno@20091431-1@1@aut,,,tax. nov.,,1.2,f,hepatica~tosaensis,ranunculaceaehepatica~tosaensis~,2185,wfo-1000086400,,species,,,,,Yes,World Hepaticas 15 (2023),https://www.ipni.org/n/77372523-1,IPNI Record: 77372523-1
urn:lsid:ipni.org:names:77372319-1,(Boiss.) Yıldız & Dirmenci,Caryophyllaceae Alsine pulvinaris Boiss.,(Boiss.),150703-1,,,17b: 39,,,,,,,,,,,,22/11/2025 22:10,27/11/2025 10:15,,,Caryophyllaceae,Minuartia pulvinaris,Minuartia pulvinaris,Minuartia,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,30406119-2,Res. Türkiye Fl.,urn:lsid:ipni.org:publications:20023268-1,2025,2025 [Apr 2025],[Apr 2025],Yıldız & Dirmenci,spec.,Res. Türkiye Fl. 17b: 39. 2025 [Apr 2025] ,,doi:10.30796/ANGV.2025.20,,,11,pulvinaris,,,f,t,,,,,,,Dirmenci@20004246-1@2@aut$Boiss.@16284-1@3@bas$Yıldız@28939-1@1@aut,,,comb. nov.,,1.3,f,minuartia~pulvinaris,caryophyllaceaeminuartia~pulvinaris~,2193,wfo-1000086401,,species,,,,,Yes,Res. Türkiye Fl. 17b: 39 (2025),https://www.ipni.org/n/77372319-1,IPNI Record: 77372319-1
