id,authors_t,basionym_s_lower,basionym_author_s_lower,lookup_basionym_id,bibliographic_reference_s_lower,bibliographic_type_info_s_lower,reference_collation_s_lower,collection_date_as_text_s_lower,collection_day_1_s_lower,collection_day_2_s_lower,collection_month_1_s_lower,collection_month_2_s_lower,collection_number_s_lower,collection_year_1_s_lower,collection_year_2_s_lower,collector_team_as_text_t,lookup_conserved_against_id,lookup_correction_of_id,date_created_date,date_last_modified_date,distribution_s_lower,east_or_west_s_lower,family_s_lower,taxon_scientific_name_s_lower,taxon_sci_name_suggestion,genus_s_lower,geographic_unit_as_text_s_lower,hybrid_b,hybrid_genus_b,lookup_hybrid_parent_id,hybrid_parents_s_lower,infra_family_s_lower,infra_genus_s_lower,infraspecies_s_lower,lookup_isonym_of_id,lookup_later_homonym_of_id,latitude_degrees_s_lower,latitude_minutes_s_lower,latitude_seconds_s_lower,locality_s_lower,longitude_degrees_s_lower,longitude_minutes_s_lower,longitude_seconds_s_lower,name_status_s_lower,name_status_bot_code_type_s_lower,name_status_editor_type_s_lower,nomenclatural_synonym_s_lower,lookup_nomenclatural_synonym_id,north_or_south_s_lower,original_basionym_s_lower,original_basionym_author_team_s_lower,original_hybrid_parentage_s_lower,original_remarks_s_lower,original_replaced_synonym_s_lower,original_taxon_distribution_s_lower,lookup_orthographic_variant_of_id,other_links_s_lower,lookup_parent_id,publication_s_lower,lookup_publication_id,publication_year_i,publication_year_full_s_lower,publication_year_note_s_lower,publishing_author_s_lower,rank_s_alphanum,reference_t,reference_remarks_s_lower,remarks_s_lower,lookup_replaced_synonym_id,lookup_same_citation_as_id,score_s_lower,species_s_lower,species_author_s_lower,lookup_superfluous_name_of_id,suppressed_b,top_copy_b,lookup_type_id,type_locations_s_lower,type_name_s_lower,type_remarks_s_lower,type_chosen_by_s_lower,type_note_s_lower,detail_author_team_ids,detail_species_author_team_ids,page_as_text_s_lower,citation_type_s_lower,lookup_validation_of_id,version_s_lower,powo_b,sortable,family_taxon_name_sortable,rhakhis_pk,rhakhis_wfo,rhakhis_skip,rhakhis_rank,rhakhis_status,rhakhis_parent,rhakhis_accepted,rhakhis_basionym,name_pub,IPNIURL,IPNILabel
urn:lsid:ipni.org:names:77372951-1,Ranjbar & C.Mahmoudi,,,,,,128(3-4): 67,,26,,4,,23768,2012,,Ranjbar,,,45994.72782,45999.61222,"Iran (Western Asia, Asia-Temperate)",,Lamiaceae,Scutellaria bakhtiarica,Scutellaria bakhtiarica,Scutellaria,,f,f,,,,,,,,,,,"Chahar Mahal va Bakhtiari: Boldaji to Naghane, 10 km to Naghane, 1700 m",,,,,,,,,,,,,,,,,,30003498-2,Feddes Repert.,urn:lsid:ipni.org:publications:914-2,2017,2017 [14 Nov 2017],[14 Nov 2017],Ranjbar & C.Mahmoudi,spec.,Feddes Repert. 128(3-4): 67. 2017 [14 Nov 2017] [epublished],[epublished],"doi:10.1002/fedr.201600027 Etymology: the specific epithet refers to Chahar Mahal and Bakhtiari Province, where the new species is found.",,,11,bakhtiarica,,,f,t,,holotype BASU,,,,,Ranjbar@36993-1@1@aut$C.Mahmoudi@20029356-1@2@aut,,,tax. nov.,,1.3,f,scutellaria~bakhtiarica,lamiaceaescutellaria~bakhtiarica~,130,wfo-1000086672,,species,,,,,Feddes Repert. 128(3-4): 67 (2017),https://www.ipni.org/n/77372951-1,IPNI Record: 77372951-1
urn:lsid:ipni.org:names:77372952-1,Buch.-Ham. ex Roxb.,,,,,,1: 446,,,,,,,,,,,,45994.77332,45994.77332,"India (Indian Subcontinent, Asia-Tropical)",,Lythraceae,Ammannia rotundifolia,Ammannia rotundifolia,Ammannia,,f,f,,,,,,,,,,,"& Collection: 'Plants sent from Lukshmee-poora and Malda, where they are indigenous, flowered in the Botanic Garden during the cold season of 1797'",,,,,,,,,,,,,,,,,,30002041-2,Fl. Ind. (Carey & Wallich ed.),urn:lsid:ipni.org:publications:935-2,1820,1820,,Buch.-Ham. ex Roxb.,spec.,Fl. Ind. (Carey & Wallich ed.) 1: 446. 1820 ,,,,,9,rotundifolia,,,f,t,,,,,,,Roxb.@8682-1@2@autEx$Buch.-Ham.@1242-1@1@aut,,,tax. nov.,,1.1,f,ammannia~rotundifolia,lythraceaeammannia~rotundifolia~,131,wfo-0000531072,,species,,,,,Fl. Ind. (Carey & Wallich ed.) 1: 446 (1820),https://www.ipni.org/n/77372952-1,IPNI Record: 77372952-1
urn:lsid:ipni.org:names:77372953-1,Hook.f.,,,,,,23(1): 163,,,,,,,,,,,,45994.80659,45994.80659,,,Clusiaceae,Calophyllum lowii,Calophyllum lowii,Calophyllum,,f,f,,,,,,,,,,,"& Collection: 'Hab. In ora septentrionali insulae Borneo, Low [s.n.; s.d.]'",,,,,,,,,,,,,,,,,,19322-1,Trans. Linn. Soc. London,urn:lsid:ipni.org:publications:815-2,1860,1860 [Nov 1860],[Nov 1860],Hook.f.,spec.,Trans. Linn. Soc. London 23(1): 163. 1860 [Nov 1860] ,,,,,8,lowii,,,f,t,,,,,,,Hook.f.@4084-1@1@aut,,,tax. nov.,,1.1,f,calophyllum~lowii,clusiaceaecalophyllum~lowii~,132,wfo-1000086673,,species,,,,,Trans. Linn. Soc. London 23(1): 163 (1860),https://www.ipni.org/n/77372953-1,IPNI Record: 77372953-1
urn:lsid:ipni.org:names:77372954-1,Satthaphorn & Leerat.,,,,,,16(1): 43,,3,,1,,21-1634,2021,,Leeratiwong,,,45995.01928,46021.51589,"Thailand (Indo-China, Asia-Tropical)",,Fabaceae,Alysicarpus littoralis,Alysicarpus littoralis,Alysicarpus,,f,f,,,,,,,,,,,"Surat Thani, Ko Samui, Bo Phut, Ban Bo Phut, 20 m",,,,,,,,,,,,,,,,,,327013-2,Thai J. Bot.,urn:lsid:ipni.org:publications:20018519-2,2024,2024,,Satthaphorn & Leerat.,spec.,Thai J. Bot. 16(1): 43. 2024 ,,doi:http://qsbg.or.th/pdf/article/article-y2567-v74-7-8-2024-18-16-796.pdf [english] Etymology: name refers to its habitat which can be found in coastal areas.,,,11,littoralis,,,f,t,,holotype PSU;isotype BKF;isotype KKU,,,,,Satthaphorn@20046641-1@1@aut$Leerat.@20003561-2@2@aut,,,tax. nov.,,1.3,f,alysicarpus~littoralis,fabaceaealysicarpus~littoralis~,133,wfo-1000086674,,species,,,,,Thai J. Bot. 16(1): 43 (2024),https://www.ipni.org/n/77372954-1,IPNI Record: 77372954-1
urn:lsid:ipni.org:names:77372955-1,Delannay & Croat,,,,,,48(1): 39,,,,,,,,,,,,45995.34881,45995.34881,,,Araceae,Anthurium sect. Interrupta,Anthurium sect. Interrupta,Anthurium,,f,f,,,,interrupta,,,,,,,,,,,,,,,,,,,,,,,,,329747-2,Aroideana,urn:lsid:ipni.org:publications:1545-2,2025,2025 [19 Mar 2025],[19 Mar 2025],Delannay & Croat,sect.,Aroideana 48(1): 39. 2025 [19 Mar 2025] [epublished],[epublished],[english],,,8,,,,f,t,,,Anthurium  interruptum Sodiro,,,,Croat@1881-1@2@aut$Delannay@20030920-1@1@aut,,,tax. nov.,,1.1,f,anthuriuminterrupta,araceaeanthuriuminterrupta~~,134,wfo-1000086675,,section,,,,,Aroideana 48(1): 39 (2025),https://www.ipni.org/n/77372955-1,IPNI Record: 77372955-1
urn:lsid:ipni.org:names:77372956-1,"Pío-León, L.O.Alvarado & S.Islas",,,,,,732(2): 137,,17,,5,,678,2024,,J.F.Pío-León &amp; M.Pérez,,,45995.4308,45995.4308,"Durango (Mexico Northeast, Mexico, Northern America);Sinaloa (Mexico Northwest, Mexico, Northern America);",W,Asclepiadaceae,Ruehssia ovitaurina,Ruehssia ovitaurina,Ruehssia,,f,f,,,,,,,,23,27,30,"Sinaloa: Carretera libre Mazatlán-Durango, tramo Potrerillos-Santa Rita, 1559 m",105,49,40,,,,,,N,,,,,,,,,3664-1,Phytotaxa,urn:lsid:ipni.org:publications:20011462-1,2025,2025 [4 Dec 2025],[4 Dec 2025],"Pío-León, L.O.Alvarado & S.Islas",spec.,Phytotaxa 732(2): 137. 2025 [4 Dec 2025] [epublished],[epublished],"doi:10.11646/phytotaxa.732.2.2 [english] Etymology: the specific epithet is a reference to the common name of this species, 'huevos de toro'.",,,11,ovitaurina,,,f,t,,holotype CIIDIR;isotype FCME;isotype HCIAD;isotype MEXU;isotype USON;isotype XAL,,,,,S.Islas@20039977-1@3@aut$L.O.Alvarado@20012512-1@2@aut$Pío-León@20045644-1@1@aut,,,tax. nov.,,1.1,f,ruehssia~ovitaurina,asclepiadaceaeruehssia~ovitaurina~,135,wfo-1000086676,,species,,,,,Phytotaxa 732(2): 137 (2025),https://www.ipni.org/n/77372956-1,IPNI Record: 77372956-1
urn:lsid:ipni.org:names:77372957-1,"Pío-León, L.O.Alvarado & S.Islas",,,,,,732(2): 141,,13,,6,,351,2023,,J.F.Pío-León et al.,,,45995.43627,45995.43627,"Sinaloa (Mexico Northwest, Mexico, Northern America)",W,Asclepiadaceae,Ruehssia tufii,Ruehssia tufii,Ruehssia,,f,f,,,,,,,,24,51,50,"Municipality Culiacán, carretera Culiacán-Imala, 77 m",107,19,39,,,,,,N,,,,,,,,,3664-1,Phytotaxa,urn:lsid:ipni.org:publications:20011462-1,2025,2025 [4 Dec 2025],[4 Dec 2025],"Pío-León, L.O.Alvarado & S.Islas",spec.,Phytotaxa 732(2): 141. 2025 [4 Dec 2025] [epublished],[epublished],doi:10.11646/phytotaxa.732.2.2 [english] Etymology: the specific epithet is named for the fictional book character Haviland Tuf.,,,11,tufii,,,f,t,,holotype CIIDIR;isotype MEXU,,,,,Pío-León@20045644-1@1@aut$L.O.Alvarado@20012512-1@2@aut$S.Islas@20039977-1@3@aut,,,tax. nov.,,1.1,f,ruehssia~tufii,asclepiadaceaeruehssia~tufii~,136,wfo-1000086677,,species,,,,,Phytotaxa 732(2): 141 (2025),https://www.ipni.org/n/77372957-1,IPNI Record: 77372957-1
urn:lsid:ipni.org:names:77372958-1,Lombardo,,,,,,15,,,,,,,,,,,,45995.44319,45995.44319,,,Leguminosae,Erythrina crista-galli var. leucochlora,Erythrina crista-galli var. leucochlora,Erythrina,,f,f,,,,,leucochlora,,,,,,,,,,,,,,,,,,,,,,,,494400-1,Arb. Arbust. Paseos Public.,urn:lsid:ipni.org:publications:20055133-1,1961,1961,,Lombardo,var.,Arb. Arbust. Paseos Public. 15. 1961 ,,,,,8,crista-galli,L.,,f,t,,,,,,,Lombardo@34017-1@1@aut,L.@12653-1@1@aut,,tax. nov.,,1.1,f,erythrina~crista-gallileucochlora,leguminosaeerythrina~crista-gallileucochlora,137,wfo-0000166063,,variety,,,,,Arb. Arbust. Paseos Public. 15 (1961),https://www.ipni.org/n/77372958-1,IPNI Record: 77372958-1
urn:lsid:ipni.org:names:77372959-1,K.Zhang & Yong F.Yin,,,,,,732(2): 141,,28,,3,,R190328001,2019,,K.Zhang &amp; Yong F.Yin,,,45995.44524,45995.44524,"Anhui (China Southeast, China, Asia-Temperate)",E,Rosaceae,Rubus tianmuensis,Rubus tianmuensis,Rubus,,f,f,,,,,,,,30,9,3,"Anhui Province: Jixi County, Qingliangfeng National Nature Reserve, 778 m",118,50,37,,,,,,N,,,,,,,,,30000199-2,Phytotaxa,urn:lsid:ipni.org:publications:20011462-1,2025,2025 [4 Dec 2025],[4 Dec 2025],K.Zhang & Yong F.Yin,spec.,Phytotaxa 732(2): 141. 2025 [4 Dec 2025] [epublished],[epublished],doi:10.11646/phytotaxa.732.2.6 [english] Etymology: the specific epithet is named for the type locality.,,,11,tianmuensis,,,f,t,,holotype ACM ACM1903280011;isotype ACM ACM1903280012,,,,,K.Zhang@20027075-1@1@aut$Yong F.Yin@20094820-1@2@aut,,,tax. nov.,,1.1,f,rubus~tianmuensis,rosaceaerubus~tianmuensis~,138,wfo-1000086678,,species,,,,,Phytotaxa 732(2): 141 (2025),https://www.ipni.org/n/77372959-1,IPNI Record: 77372959-1
urn:lsid:ipni.org:names:77372960-1,Yong L.Zhao & D.T.Liu,,,,,,732(2): 213,,15,,5,,WMS032,2025,,"Y.L.Zhao, D.T.Liu, C.S.Gu &amp; Z.H.Liao",,,45995.45332,45996.42322,"Yunnan (China South-Central, China, Asia-Temperate)",E,Ericaceae,Rhododendron wumengense,Rhododendron wumengense,Rhododendron,,f,f,,,,,,,,27,53,40,"Zhaotong City, Daguan County, Tianxing Township, Lvnan Village, 2032 m",104,5,43,,,,,,N,,,,,,,,,327085-2,Phytotaxa,urn:lsid:ipni.org:publications:20011462-1,2025,2025 [4 Dec 2025],[4 Dec 2025],Yong L.Zhao & D.T.Liu,spec.,Phytotaxa 732(2): 213. 2025 [4 Dec 2025] [epublished],[epublished],"doi:10.11646/phytotaxa.732.2.8 [english] Etymology: 'The specific epithet derives from the Yunnan Wumengshan National Nature Reserve, where the holotype was collected.'",,,11,wumengense,,,f,t,,holotype KUN;isotype KUN,,,,,D.T.Liu@20040357-1@2@aut$Yong L.Zhao@20094821-1@1@aut,,,tax. nov.,,1.2,f,rhododendron~wumengense,ericaceaerhododendron~wumengense~,139,wfo-1000086679,,species,,,,,Phytotaxa 732(2): 213 (2025),https://www.ipni.org/n/77372960-1,IPNI Record: 77372960-1
urn:lsid:ipni.org:names:77372961-1,R.Doll ex Štěpánek & Kirschner,,,,,,95: 499,,,,,,JS6736,1999,,J. Štěpánek,,,45995.45366,45995.6181,"Slovakia (Czechoslovakia, Middle Europe, Europe);Poland (Middle Europe, Europe);Ukraine (Ukraine, Eastern Europe, Europe);Romania (Southeastern Europe, Europe);Austria (Austria, Middle Europe, Europe);Italy (Italy, Southeastern Europe, Europe);",E,Asteraceae,Taraxacum crocelliforme,Taraxacum crocelliforme,Taraxacum,,f,f,,,,,,,,49,10,30,"Slovakia. Slovacia borealis, montes Vysoké Tatry, vallis Velká Studená dolina, locis herbosis petrosisque secundum viam turisticam caerulee signatam sub radicibus boreal, montis Bradavica, c. 2050 m",20,9,30,,,,,,N,,,,,,,,,328762-2,Preslia,urn:lsid:ipni.org:publications:2755-2,2023,2023 [21 Dec 2023],[21 Dec 2023],R.Doll ex Štěpánek & Kirschner,spec.,Preslia 95: 499. 2023 [21 Dec 2023] [epublished],[epublished],doi:10.23855/preslia.2023.475 Etymology: 'Similar to T. crocellum.',,,11,crocelliforme,,,f,t,,holotype PRA;isotype PRA,,Cultivated from material collected Aug 1997.,,,Kirschner@21458-1@3@autEx$R.Doll@2258-1@1@aut$Štěpánek@27186-1@2@autEx,,,tax. nov.,,1.3,f,taraxacum~crocelliforme,asteraceaetaraxacum~crocelliforme~,140,wfo-1000065451,,species,,,,,Preslia 95: 499 (2023),https://www.ipni.org/n/77372961-1,IPNI Record: 77372961-1
urn:lsid:ipni.org:names:77372962-1,Štěpánek & Kirschner,,,,,,95: 512,,,,,,JŠ 6411,1999,,J. Štěpánek,,,45995.45716,45995.70007,"Slovakia (Czechoslovakia, Middle Europe, Europe)",,Asteraceae,Taraxacum tantulum,Taraxacum tantulum,Taraxacum,,f,f,,,,,,,,,,,"Vysoké Tatry, opp. Štrbské Pleso, vallis Mlynická dolina, herbosis petrosisque alpinis in decl. sub lacubus alpinis Nižné Kozie plieska, c. 2000 m",,,,,,,,,,,,,,,,,,328762-2,Preslia,urn:lsid:ipni.org:publications:2755-2,2023,2023 [21 Dec 2023],[21 Dec 2023],Štěpánek & Kirschner,spec.,Preslia 95: 512. 2023 [21 Dec 2023] ,,"doi:10.23855/preslia.2023.475 Etymology: tiny, minute, minuscule",,,11,tantulum,,,f,t,,holotype PRA;isotype PRA,,"Cultivated, originally collected Aug 1997",,,Štěpánek@27186-1@1@aut$Kirschner@21458-1@2@aut,,,tax. nov.,,1.3,f,taraxacum~tantulum,asteraceaetaraxacum~tantulum~,141,wfo-1000065450,,species,,,,,Preslia 95: 512 (2023),https://www.ipni.org/n/77372962-1,IPNI Record: 77372962-1
urn:lsid:ipni.org:names:77372967-1,(Kük.) Tatanov & Murtaz.,Cyperaceae Cyperus ferax Rich. subsp. transcaucasicus Kük.,(Kük.),77257242-1,,,28(2): 176,,,,,,,,,,,,45995.63128,45995.63128,,,Cyperaceae,Cyperus transcaucasicus,Cyperus transcaucasicus,Cyperus,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330001-2,Turczaninowia,urn:lsid:ipni.org:publications:19004-2,2025,2025 [30 Jun 2025],[30 Jun 2025],Tatanov & Murtaz.,spec.,Turczaninowia 28(2): 176. 2025 [30 Jun 2025] [epublished],[epublished],doi:10.14258/turczaninowia.28.2.18,,,11,transcaucasicus,,,f,t,,,,,,,Kük.@5109-1@3@bas$Tatanov@20005046-2@1@aut$Murtaz.@20008131-1@2@aut,,,comb. et stat. nov.,,1.1,f,cyperus~transcaucasicus,cyperaceaecyperus~transcaucasicus~,142,wfo-1000086680,,species,,,,,Turczaninowia 28(2): 176 (2025),https://www.ipni.org/n/77372967-1,IPNI Record: 77372967-1
urn:lsid:ipni.org:names:77372968-1,"(Bacch. & Brullo) Bacch., Bartolucci & Galasso",Valerianaceae Centranthus pontecorvi Bacch. & Brullo,(Bacch. & Brullo),77346087-1,,,20: 98,,,,,,,,,,,,45995.63199,45999.58684,,,Valerianaceae,Valeriana pontecorvi,Valeriana pontecorvi,Valeriana,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,30000719-2,Ital. Botanist,urn:lsid:ipni.org:publications:20021683-1,2025,2025 [5 Dec 2025],[5 Dec 2025],"Bacch., Bartolucci & Galasso",spec.,Ital. Botanist 20: 98. 2025 [5 Dec 2025] [epublished],[epublished],doi:10.3897/italianbotanist.20.179511,,,11,pontecorvi,,,f,t,,,,,,,Bacch.@38271-1@1@aut$Brullo@13165-1@5@bas$Bacch.@38271-1@4@bas$Bartolucci@20012462-1@2@aut$Galasso@20005924-1@3@aut,,,comb. nov.,,1.3,f,valeriana~pontecorvi,valerianaceaevaleriana~pontecorvi~,143,wfo-1000086681,,species,,,,,Ital. Botanist 20: 98 (2025),https://www.ipni.org/n/77372968-1,IPNI Record: 77372968-1
urn:lsid:ipni.org:names:77372969-1,S.S.Ying,,,,,,8: 151,,9,,3,,s.n.,2025,,S.S.Ying,,,45995.64396,45995.65384,"Taiwan (Eastern Asia, Asia-Temperate)",,Scrophulariaceae,Mazus tungpushanensis,Mazus tungpushanensis,Mazus,,f,f,,,,,,,,,,,"Tungpushan, Xinyi Township, Nantou County, 2455 m",,,,,,,,,,,,,,,,,,37809-1,New Taxa New Names,urn:lsid:ipni.org:publications:20024339-1,2025,2025 [30 Nov 2025],[30 Nov 2025],S.S.Ying,spec.,New Taxa New Names 8: 151. 2025 [30 Nov 2025] [epublished],[epublished],[english],,,11,tungpushanensis,,,f,t,,holotype TPRCH,,,,,S.S.Ying@11941-1@1@aut,,,tax. nov.,,1.3,f,mazus~tungpushanensis,scrophulariaceaemazus~tungpushanensis~,144,wfo-1000086682,,species,,,,,New Taxa New Names 8: 151 (2025),https://www.ipni.org/n/77372969-1,IPNI Record: 77372969-1
urn:lsid:ipni.org:names:77372970-1,S.S.Ying,,,,,,8: 128,,20,,3,,s.n.,2025,,S.S.Ying,,,45995.64397,45995.64802,"Taiwan (Eastern Asia, Asia-Temperate)",,Caryophyllaceae,Cerastium yulaoianum,Cerastium yulaoianum,Cerastium,,f,f,,,,,,,,,,,"Between Yulao and Xiuluan, Jianshi Township, Hsinchu County, 1290 m",,,,,,,,,,,,,,,,,,30008700-2,New Taxa New Names,urn:lsid:ipni.org:publications:20024339-1,2025,2025 [30 Nov 2025],[30 Nov 2025],S.S.Ying,spec.,New Taxa New Names 8: 128. 2025 [30 Nov 2025] [epublished],[epublished],[english],,,11,yulaoianum,,,f,t,,holotype TPRCH,,,,,S.S.Ying@11941-1@1@aut,,,tax. nov.,,1.3,f,cerastium~yulaoianum,caryophyllaceaecerastium~yulaoianum~,145,wfo-1000086683,,species,,,,,New Taxa New Names 8: 128 (2025),https://www.ipni.org/n/77372970-1,IPNI Record: 77372970-1
urn:lsid:ipni.org:names:77372971-1,S.S.Ying,,,,,,8: 133,,20,,3,,s.n.,2025,,S.S.Ying,,,45995.64397,45995.65265,"Taiwan (Eastern Asia, Asia-Temperate)",,Piperaceae,Peperomia xiuluanensis,Peperomia xiuluanensis,Peperomia,,f,f,,,,,,,,,,,"Between Yulao and Xiuluan, Jianshi Township, Hsinchu County, 1090 m",,,,,,,,,,,,,,,,,,329746-2,New Taxa New Names,urn:lsid:ipni.org:publications:20024339-1,2025,2025 [30 Nov 2025],[30 Nov 2025],S.S.Ying,spec.,New Taxa New Names 8: 133. 2025 [30 Nov 2025] [epublished],[epublished],[english],,,11,xiuluanensis,,,f,t,,holotype TPRCH,,,,,S.S.Ying@11941-1@1@aut,,,tax. nov.,,1.3,f,peperomia~xiuluanensis,piperaceaepeperomia~xiuluanensis~,146,wfo-1000086684,,species,,,,,New Taxa New Names 8: 133 (2025),https://www.ipni.org/n/77372971-1,IPNI Record: 77372971-1
urn:lsid:ipni.org:names:77372972-1,S.S.Ying,,,,,,8: 138,,17,,4,,s.n.,2025,,S.S.Ying,,,45995.64397,45995.65,"Taiwan (Eastern Asia, Asia-Temperate)",,Crassulaceae,Sedum shaolinchicum,Sedum shaolinchicum,Sedum,,f,f,,,,,,,,,,,"Between Yulao and Xiuluan, Jianshi Township, Hsinchu County, 1150 m",,,,,,,,,,,,,,,,,,30001444-2,New Taxa New Names,urn:lsid:ipni.org:publications:20024339-1,2025,2025 [30 Nov 2025],[30 Nov 2025],S.S.Ying,spec.,New Taxa New Names 8: 138. 2025 [30 Nov 2025] [epublished],[epublished],[english],,,11,shaolinchicum,,,f,t,,holotype TPRCH,,,,,S.S.Ying@11941-1@1@aut,,,tax. nov.,,1.3,f,sedum~shaolinchicum,crassulaceaesedum~shaolinchicum~,147,wfo-1000086685,,species,,,,,New Taxa New Names 8: 138 (2025),https://www.ipni.org/n/77372972-1,IPNI Record: 77372972-1
urn:lsid:ipni.org:names:77372973-1,S.S.Ying,,,,,,8: 156,,17,,4,,s.n.,2025,,S.S.Ying,,,45995.64398,45995.64649,"Taiwan (Eastern Asia, Asia-Temperate)",,Araceae,Arisaema yulaoense,Arisaema yulaoense,Arisaema,,f,f,,,,,,,,,,,"Hsinchu County, Jianshi Township. Between Yulao and Xiuluan, 1150 m",,,,,,,,,,,,,,,,,,328148-2,New Taxa New Names,urn:lsid:ipni.org:publications:20024339-1,2025,2025 [30 Nov 2025],[30 Nov 2025],S.S.Ying,spec.,New Taxa New Names 8: 156. 2025 [30 Nov 2025] [epublished],[epublished],[english],,,11,yulaoense,,,f,t,,holotype TPRCH,,,,,S.S.Ying@11941-1@1@aut,,,tax. nov.,,1.3,f,arisaema~yulaoense,araceaearisaema~yulaoense~,148,wfo-1000086686,,species,,,,,New Taxa New Names 8: 156 (2025),https://www.ipni.org/n/77372973-1,IPNI Record: 77372973-1
urn:lsid:ipni.org:names:77372974-1,S.S.Ying,,,,,,8: 146,,28,,3,,s.n.,2025,,S.S.Ying,,,45995.64398,45995.65186,"Taiwan (Eastern Asia, Asia-Temperate)",,Crassulaceae,Sedum taiuniflorum,Sedum taiuniflorum,Sedum,,f,f,,,,,,,,,,,"Chushan, Alishan Township, Chiayi County, 2490 m",,,,,,,,,,,,,,,,,,30001444-2,New Taxa New Names,urn:lsid:ipni.org:publications:20024339-1,2025,2025 [30 Nov 2025],[30 Nov 2025],S.S.Ying,spec.,New Taxa New Names 8: 146. 2025 [30 Nov 2025] [epublished],[epublished],[english],,,11,taiuniflorum,,,f,t,,holotype TPRCH,,,,,S.S.Ying@11941-1@1@aut,,,tax. nov.,,1.3,f,sedum~taiuniflorum,crassulaceaesedum~taiuniflorum~,149,wfo-1000086687,,species,,,,,New Taxa New Names 8: 146 (2025),https://www.ipni.org/n/77372974-1,IPNI Record: 77372974-1
urn:lsid:ipni.org:names:77372975-1,S.S.Ying,,,,,,8: 171,,7,,6,,s.n.,2025,,S.S.Ying,,,45995.64399,45995.68054,"Taiwan (Eastern Asia, Asia-Temperate)",,Zingiberaceae,Alpinia chushanensis,Alpinia chushanensis,Alpinia,,f,f,,,,,,,,,,,"Chiayi county, Alishan township, Chusan, 2380 m",,,,,,,,,,,,,,,,,,328388-2,New Taxa New Names,urn:lsid:ipni.org:publications:20024339-1,2025,2025 [30 Nov 2025],[30 Nov 2025],S.S.Ying,spec.,New Taxa New Names 8: 171. 2025 [30 Nov 2025] [epublished],[epublished],[english],,,11,chushanensis,,,f,t,,holotype TPRCH,,,,,S.S.Ying@11941-1@1@aut,,,tax. nov.,,1.4,f,alpinia~chushanensis,zingiberaceaealpinia~chushanensis~,150,wfo-1000086688,,species,,,,,New Taxa New Names 8: 171 (2025),https://www.ipni.org/n/77372975-1,IPNI Record: 77372975-1
urn:lsid:ipni.org:names:77372976-1,S.S.Ying,,,,,,8: 164,,17,,4,,s.n.,2025,,S.S.Ying,,,45995.64399,45995.68074,"Taiwan (Eastern Asia, Asia-Temperate)",,Zingiberaceae,Alpinia yulaoensis,Alpinia yulaoensis,Alpinia,,f,f,,,,,,,,,,,"Hsinchu county Jianshi Township. Between Yulao and Xiuluan, 1180 m",,,,,,,,,,,,,,,,,,328388-2,New Taxa New Names,urn:lsid:ipni.org:publications:20024339-1,2025,2025 [30 Nov 2025],[30 Nov 2025],S.S.Ying,spec.,New Taxa New Names 8: 164. 2025 [30 Nov 2025] [epublished],[epublished],[english],,,11,yulaoensis,,,f,t,,holotype TPRCH,,,,,S.S.Ying@11941-1@1@aut,,,tax. nov.,,1.4,f,alpinia~yulaoensis,zingiberaceaealpinia~yulaoensis~,151,wfo-1000086689,,species,,,,,New Taxa New Names 8: 164 (2025),https://www.ipni.org/n/77372976-1,IPNI Record: 77372976-1
urn:lsid:ipni.org:names:77372977-1,(Ridl.) S.S.Ying,Zingiberaceae Eriolopha ovalifolia Ridl.,(Ridl.),872424-1,,,8: 178,,,,,,,,,,,,45995.64399,45995.68034,,,Zingiberaceae,Alpinia ovalifolia,Alpinia ovalifolia,Alpinia,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,328388-2,New Taxa New Names,urn:lsid:ipni.org:publications:20024339-1,2025,2025 [30 Nov 2025],[30 Nov 2025],S.S.Ying,spec.,New Taxa New Names 8: 178. 2025 [30 Nov 2025] [epublished],[epublished],,,,11,ovalifolia,,,f,t,,,,,,,S.S.Ying@11941-1@1@aut$Ridl.@8381-1@2@bas,,,comb. nov.,,1.3,f,alpinia~ovalifolia,zingiberaceaealpinia~ovalifolia~,152,wfo-1000086690,,species,,,,,New Taxa New Names 8: 178 (2025),https://www.ipni.org/n/77372977-1,IPNI Record: 77372977-1
urn:lsid:ipni.org:names:77372978-1,S.S.Ying,,,,,,8: 178,,,,,,,,,,,,45995.644,45995.68615,,,Zingiberaceae,Alpinia ridleya,Alpinia ridleya,Alpinia,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,328388-2,New Taxa New Names,urn:lsid:ipni.org:publications:20024339-1,2025,2025 [30 Nov 2025],[30 Nov 2025],S.S.Ying,spec.,New Taxa New Names 8: 178. 2025 [30 Nov 2025] [epublished],[epublished],,872577-1,,9,ridleya,,,f,t,,,,,,,S.S.Ying@11941-1@1@aut,,,nom. nov.,,1.3,f,alpinia~ridleya,zingiberaceaealpinia~ridleya~,153,wfo-1000086691,,species,,,,,New Taxa New Names 8: 178 (2025),https://www.ipni.org/n/77372978-1,IPNI Record: 77372978-1
