id,authors_t,basionym_s_lower,basionym_author_s_lower,lookup_basionym_id,bibliographic_reference_s_lower,bibliographic_type_info_s_lower,reference_collation_s_lower,collection_date_as_text_s_lower,collection_day_1_s_lower,collection_day_2_s_lower,collection_month_1_s_lower,collection_month_2_s_lower,collection_number_s_lower,collection_year_1_s_lower,collection_year_2_s_lower,collector_team_as_text_t,lookup_conserved_against_id,lookup_correction_of_id,date_created_date,date_last_modified_date,distribution_s_lower,east_or_west_s_lower,family_s_lower,taxon_scientific_name_s_lower,taxon_sci_name_suggestion,genus_s_lower,geographic_unit_as_text_s_lower,hybrid_b,hybrid_genus_b,lookup_hybrid_parent_id,hybrid_parents_s_lower,infra_family_s_lower,infra_genus_s_lower,infraspecies_s_lower,lookup_isonym_of_id,lookup_later_homonym_of_id,latitude_degrees_s_lower,latitude_minutes_s_lower,latitude_seconds_s_lower,locality_s_lower,longitude_degrees_s_lower,longitude_minutes_s_lower,longitude_seconds_s_lower,name_status_s_lower,name_status_bot_code_type_s_lower,name_status_editor_type_s_lower,nomenclatural_synonym_s_lower,lookup_nomenclatural_synonym_id,north_or_south_s_lower,original_basionym_s_lower,original_basionym_author_team_s_lower,original_hybrid_parentage_s_lower,original_remarks_s_lower,original_replaced_synonym_s_lower,original_taxon_distribution_s_lower,lookup_orthographic_variant_of_id,other_links_s_lower,lookup_parent_id,publication_s_lower,lookup_publication_id,publication_year_i,publication_year_full_s_lower,publication_year_note_s_lower,publishing_author_s_lower,rank_s_alphanum,reference_t,reference_remarks_s_lower,remarks_s_lower,lookup_replaced_synonym_id,lookup_same_citation_as_id,score_s_lower,species_s_lower,species_author_s_lower,lookup_superfluous_name_of_id,suppressed_b,top_copy_b,lookup_type_id,type_locations_s_lower,type_name_s_lower,type_remarks_s_lower,type_chosen_by_s_lower,type_note_s_lower,detail_author_team_ids,detail_species_author_team_ids,page_as_text_s_lower,citation_type_s_lower,lookup_validation_of_id,version_s_lower,powo_b,sortable,family_taxon_name_sortable,rhakhis_pk,rhakhis_wfo,rhakhis_skip,rhakhis_rank,rhakhis_status,rhakhis_parent,rhakhis_accepted,rhakhis_basionym
urn:lsid:ipni.org:names:77370363-1,(Mart.) Becc.,Arecaceae Metroxylon sylvestre Mart.,(Mart.),668248-1,,,12(2): 174,,,,,,,,,,,,09/10/2025 00:39,09/10/2025 10:36,,,Arecaceae,Metroxylon rumphii var. sylvestre,Metroxylon rumphii var. sylvestre,Metroxylon,,f,f,,,,,sylvestre,,,,,,,,,,,,,,,,,,,,,,,null:,668242-1,Ann. Roy. Bot. Gard. (Calcutta),urn:lsid:ipni.org:publications:3581-2,1918,1918,,Becc.,var.,Ann. Roy. Bot. Gard. (Calcutta) 12(2): 174. 1918 ,,,,,11,rumphii,Mart.,,f,t,,,,,,,Mart.@22979-1@2@bas$Becc.@15852-1@1@aut,Mart.@0-0@1@aut,,comb. et stat. nov.,,1.3,f,metroxylon~rumphiisylvestre,arecaceaemetroxylon~rumphiisylvestre,239,wfo-1200114974,,,,,,
urn:lsid:ipni.org:names:77370364-1,Becc.,,,,,,12(2): 175,,,,,,,,,,,,09/10/2025 00:39,09/10/2025 10:23,,,Arecaceae,Metroxylon rumphii var. ceramense,Metroxylon rumphii var. ceramense,Metroxylon,,f,f,,,,,ceramense,,,,,,,,,,,,,,,,,,,,,,,,668242-1,Ann. Roy. Bot. Gard. (Calcutta),urn:lsid:ipni.org:publications:3581-2,1918,1918,,Becc.,var.,Ann. Roy. Bot. Gard. (Calcutta) 12(2): 175. 1918 ,,,,,8,rumphii,Mart.,,f,t,,,,,,,Becc.@15852-1@1@aut,Mart.@0-0@1@aut,,tax. nov.,,1.3,f,metroxylon~rumphiiceramense,arecaceaemetroxylon~rumphiiceramense,240,wfo-1200114966,,,,,,
urn:lsid:ipni.org:names:77370365-1,Becc.,,,,,,12(2): 175,,,,,,,,,,,,09/10/2025 00:39,09/10/2025 10:31,,,Arecaceae,Metroxylon rumphii subvar. platyphyllum,Metroxylon rumphii subvar. platyphyllum,Metroxylon,,f,f,,,,,platyphyllum,,,,,,,,,,,,,,,,,,,,,,,,668242-1,Ann. Roy. Bot. Gard. (Calcutta),urn:lsid:ipni.org:publications:3581-2,1918,1918,,Becc.,subvar.,Ann. Roy. Bot. Gard. (Calcutta) 12(2): 175. 1918 ,,,,,8,rumphii,Mart.,,f,t,,,,,,,Becc.@15852-1@1@aut,Mart.@0-0@1@aut,,tax. nov.,,1.3,f,metroxylon~rumphiiplatyphyllum,arecaceaemetroxylon~rumphiiplatyphyllum,241,wfo-1200114971,,,,,,
urn:lsid:ipni.org:names:77370366-1,Becc.,,,,,,12(2): 175,,,,,,,,,,,,09/10/2025 00:39,09/10/2025 10:35,,,Arecaceae,Metroxylon rumphii subvar. rubrum,Metroxylon rumphii subvar. rubrum,Metroxylon,,f,f,,,,,rubrum,,,,,,,,,,,,,,,,,,,,,,,,668242-1,Ann. Roy. Bot. Gard. (Calcutta),urn:lsid:ipni.org:publications:3581-2,1918,1918,,Becc.,subvar.,Ann. Roy. Bot. Gard. (Calcutta) 12(2): 175. 1918 ,,,,,8,rumphii,Mart.,,f,t,,,,,,,Becc.@15852-1@1@aut,Mart.@0-0@1@aut,,tax. nov.,,1.3,f,metroxylon~rumphiirubrum,arecaceaemetroxylon~rumphiirubrum,242,wfo-1200114973,,,,,,
urn:lsid:ipni.org:names:77370367-1,Becc.,,,,,,12(2): 175,,,,,,,,,,,,09/10/2025 00:39,09/10/2025 10:10,,,Arecaceae,Metroxylon rumphii subvar. album,Metroxylon rumphii subvar. album,Metroxylon,,f,f,,,,,album,,,,,,,,,,,,,,,,,,,,,,,,668242-1,Ann. Roy. Bot. Gard. (Calcutta),urn:lsid:ipni.org:publications:3581-2,1918,1918,,Becc.,subvar.,Ann. Roy. Bot. Gard. (Calcutta) 12(2): 175. 1918 ,,,,,8,rumphii,Mart.,,f,t,,,,,,,Becc.@15852-1@1@aut,Mart.@0-0@1@aut,,tax. nov.,,1.3,f,metroxylon~rumphiialbum,arecaceaemetroxylon~rumphiialbum,243,wfo-1200114964,,,,,,
urn:lsid:ipni.org:names:77370368-1,Becc.,,,,,,12(2): 175,,,,,,,,,,,,09/10/2025 00:54,09/10/2025 10:30,,,Arecaceae,Metroxylon rumphii subvar. nigrum,Metroxylon rumphii subvar. nigrum,Metroxylon,,f,f,,,,,nigrum,,,,,,,,,,,,,,,,,,,,,,,,668242-1,Ann. Roy. Bot. Gard. (Calcutta),urn:lsid:ipni.org:publications:3581-2,1918,1918,,Becc.,subvar.,Ann. Roy. Bot. Gard. (Calcutta) 12(2): 175. 1918 ,,,,,8,rumphii,Mart.,,f,t,,,,,,,Becc.@15852-1@1@aut,Mart.@0-0@1@aut,,tax. nov.,,1.3,f,metroxylon~rumphiinigrum,arecaceaemetroxylon~rumphiinigrum,244,wfo-1200114970,,,,,,
urn:lsid:ipni.org:names:77370369-1,(Mart.) Becc.,Arecaceae Metroxylon micracanthum Mart.,(Mart.),668237-1,,,12(2): 176,,,,,,,,,,,,09/10/2025 00:54,09/10/2025 10:27,,,Arecaceae,Metroxylon rumphii var. micracanthum,Metroxylon rumphii var. micracanthum,Metroxylon,,f,f,,,,,micracanthum,,,,,,,,,,,,,,,,,,,,,,,null:,668242-1,Ann. Roy. Bot. Gard. (Calcutta),urn:lsid:ipni.org:publications:3581-2,1918,1918,,Becc.,var.,Ann. Roy. Bot. Gard. (Calcutta) 12(2): 176. 1918 ,,,,,11,rumphii,Mart.,,f,t,,,,,,,Mart.@22979-1@2@bas$Becc.@15852-1@1@aut,Mart.@0-0@1@aut,,comb. et stat. nov.,,1.3,f,metroxylon~rumphiimicracanthum,arecaceaemetroxylon~rumphiimicracanthum,245,wfo-1200114969,,,,,,
urn:lsid:ipni.org:names:77370370-1,Becc.,,,,,,12(2): 177,,,,,,,,,,,,09/10/2025 00:54,09/10/2025 10:22,,,Arecaceae,Metroxylon rumphii var. buruense,Metroxylon rumphii var. buruense,Metroxylon,,f,f,,,,,buruense,,,,,,,,,,,,,,,,,,,,,,,,668242-1,Ann. Roy. Bot. Gard. (Calcutta),urn:lsid:ipni.org:publications:3581-2,1918,1918,,Becc.,var.,Ann. Roy. Bot. Gard. (Calcutta) 12(2): 177. 1918 ,,,,,8,rumphii,Mart.,,f,t,,,,,,,Becc.@15852-1@1@aut,Mart.@0-0@1@aut,,tax. nov.,,1.3,f,metroxylon~rumphiiburuense,arecaceaemetroxylon~rumphiiburuense,246,wfo-1200114965,,,,,,
urn:lsid:ipni.org:names:77370371-1,Becc.,,,,,,12(2): 178,,,,,,,,,,,,09/10/2025 00:54,09/10/2025 10:25,,,Arecaceae,Metroxylon rumphii var. flyriverense,Metroxylon rumphii var. flyriverense,Metroxylon,,f,f,,,,,flyriverense,,,,,,,,,,,,,,,,,,,,,,,,668242-1,Ann. Roy. Bot. Gard. (Calcutta),urn:lsid:ipni.org:publications:3581-2,1918,1918,,Becc.,var.,Ann. Roy. Bot. Gard. (Calcutta) 12(2): 178. 1918 ,,,,,8,rumphii,Mart.,,f,t,,,,,,,Becc.@15852-1@1@aut,Mart.@0-0@1@aut,,tax. nov.,,1.3,f,metroxylon~rumphiiflyriverense,arecaceaemetroxylon~rumphiiflyriverense,247,wfo-1200114967,,,,,,
urn:lsid:ipni.org:names:77370372-1,Becc.,,,,,,12(2): 180,,,,,,,,,,,,09/10/2025 00:54,09/10/2025 11:52,,,Arecaceae,Metroxylon squarrosum var. kilwoi,Metroxylon squarrosum var. kilwoi,Metroxylon,,f,f,,,,,kilwoi,,,,,,,,,,,,,,,,,,,,,,,,668247-1,Ann. Roy. Bot. Gard. (Calcutta),urn:lsid:ipni.org:publications:3581-2,1918,1918,,Becc.,var.,Ann. Roy. Bot. Gard. (Calcutta) 12(2): 180. 1918 ,,,,,8,squarrosum,Becc.,,f,t,,,,,,,Becc.@15852-1@1@aut,Becc.@15852-1@1@aut,,tax. nov.,,1.4,f,metroxylon~squarrosumkilwoi,arecaceaemetroxylon~squarrosumkilwoi,248,wfo-1200114978,,,,,,
urn:lsid:ipni.org:names:77370373-1,Becc.,,,,,,12(2): 180,,,,,,,,,,,,09/10/2025 00:55,09/10/2025 11:52,,,Arecaceae,Metroxylon squarrosum var. killasi,Metroxylon squarrosum var. killasi,Metroxylon,,f,f,,,,,killasi,,,,,,,,,,,,,,,,,,,,,,,,668247-1,Ann. Roy. Bot. Gard. (Calcutta),urn:lsid:ipni.org:publications:3581-2,1918,1918,,Becc.,var.,Ann. Roy. Bot. Gard. (Calcutta) 12(2): 180. 1918 ,,,,,8,squarrosum,Becc.,,f,t,,,,,,,Becc.@15852-1@1@aut,Becc.@15852-1@1@aut,,tax. nov.,,1.4,f,metroxylon~squarrosumkillasi,arecaceaemetroxylon~squarrosumkillasi,249,wfo-1200114980,,,,,,
urn:lsid:ipni.org:names:77370374-1,Becc.,,,,,,12(2): 180,,,,,,,,,,,,09/10/2025 00:55,09/10/2025 11:52,,,Arecaceae,Metroxylon squarrosum var. kilkarua,Metroxylon squarrosum var. kilkarua,Metroxylon,,f,f,,,,,kilkarua,,,,,,,,,,,,,,,,,,,,,,,,668247-1,Ann. Roy. Bot. Gard. (Calcutta),urn:lsid:ipni.org:publications:3581-2,1918,1918,,Becc.,var.,Ann. Roy. Bot. Gard. (Calcutta) 12(2): 180. 1918 ,,,,,8,squarrosum,Becc.,,f,t,,,,,,,Becc.@15852-1@1@aut,Becc.@15852-1@1@aut,,tax. nov.,,1.4,f,metroxylon~squarrosumkilkarua,arecaceaemetroxylon~squarrosumkilkarua,250,wfo-1200114982,,,,,,
urn:lsid:ipni.org:names:77370375-1,Becc.,,,,,,12(2): 181,,,,,,,,,,,,09/10/2025 00:55,09/10/2025 13:24,,,Arecaceae,Metroxylon squarrosum var. kilatan,Metroxylon squarrosum var. kilatan,Metroxylon,,f,f,,,,,kilatan,,,,,,,,,,,,,,,,,,,,,,,,668247-1,Ann. Roy. Bot. Gard. (Calcutta),urn:lsid:ipni.org:publications:3581-2,1918,1918,,Becc.,var.,Ann. Roy. Bot. Gard. (Calcutta) 12(2): 181. 1918 ,,Publ. as alternative name of M. squarrosum var. kilatankirkie Becc.,,,8,squarrosum,Becc.,,f,t,,,,,,,Becc.@15852-1@1@aut,Becc.@15852-1@1@aut,,tax. nov.,,1.5,f,metroxylon~squarrosumkilatan,arecaceaemetroxylon~squarrosumkilatan,251,wfo-1200114988,,,,,,
urn:lsid:ipni.org:names:77370376-1,Becc.,,,,,,12(2): 181,,,,,,,,,,,,09/10/2025 00:55,09/10/2025 11:52,,,Arecaceae,Metroxylon squarrosum var. kilkour,Metroxylon squarrosum var. kilkour,Metroxylon,,f,f,,,,,kilkour,,,,,,,,,,,,,,,,,,,,,,,,668247-1,Ann. Roy. Bot. Gard. (Calcutta),urn:lsid:ipni.org:publications:3581-2,1918,1918,,Becc.,var.,Ann. Roy. Bot. Gard. (Calcutta) 12(2): 181. 1918 ,,,,,8,squarrosum,Becc.,,f,t,,,,,,,Becc.@15852-1@1@aut,Becc.@15852-1@1@aut,,tax. nov.,,1.4,f,metroxylon~squarrosumkilkour,arecaceaemetroxylon~squarrosumkilkour,252,wfo-1200114981,,,,,,
urn:lsid:ipni.org:names:77370377-1,Becc.,,,,,,12(2): 181,,,,,,,,,,,,09/10/2025 00:55,09/10/2025 11:52,,,Arecaceae,Metroxylon squarrosum var. kiltafuk,Metroxylon squarrosum var. kiltafuk,Metroxylon,,f,f,,,,,kiltafuk,,,,,,,,,,,,,,,,,,,,,,,,668247-1,Ann. Roy. Bot. Gard. (Calcutta),urn:lsid:ipni.org:publications:3581-2,1918,1918,,Becc.,var.,Ann. Roy. Bot. Gard. (Calcutta) 12(2): 181. 1918 ,,,,,8,squarrosum,Becc.,,f,t,,,,,,,Becc.@15852-1@1@aut,Becc.@15852-1@1@aut,,tax. nov.,,1.4,f,metroxylon~squarrosumkiltafuk,arecaceaemetroxylon~squarrosumkiltafuk,253,wfo-1200114979,,,,,,
urn:lsid:ipni.org:names:77370378-1,L'Hér.,,,,,,10,,,,,,,,,,,,09/10/2025 00:59,09/10/2025 00:59,,,Geraniaceae,Erodium nervulosum,Erodium nervulosum,Erodium,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30013005-2,Geraniologia,urn:lsid:ipni.org:publications:18364-2,1802,1802,,L'Hér.,spec.,Geraniologia 10. 1802 ,,"[non vidi] Ref.: Euro+Med PlantBase , https://europlusmed.org/cdm_dataportal/taxon/120f756b-1087-4696-b639-d9b71d916020",,,8,nervulosum,,,f,t,,,,,,,L'Hér.@12652-1@1@aut,,,tax. nov.,,1.1,f,erodium~nervulosum,geraniaceaeerodium~nervulosum~,254,wfo-1200115072,,,,,,
urn:lsid:ipni.org:names:77370379-1,(Desf.) L'Hér.,Geraniaceae Geranium tordylioides Desf.,(Desf.),373746-1,,,6,,,,,,,,,,,,09/10/2025 01:04,09/10/2025 01:04,,,Geraniaceae,Erodium tordylioides,Erodium tordylioides,Erodium,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30013005-2,Geraniologia,urn:lsid:ipni.org:publications:18364-2,1802,1802,,L'Hér.,spec.,Geraniologia 6. 1802 ,,"Remarks:[non vidi] Ref.: Euro+Med PlantBase , https://ww2.bgbm.org/euroPlusMed/PTaxonDetail.asp?NameId=82330&PTRefFk=7400000",,,11,tordylioides,,,f,t,,,,,,,Desf.@17958-1@2@bas$L'Hér.@12652-1@1@aut,,,comb. nov.,,1.1,f,erodium~tordylioides,geraniaceaeerodium~tordylioides~,255,wfo-1200115073,,,,,,
urn:lsid:ipni.org:names:77370380-1,Becc.,,,,,,12(2): 181,,,,,,,,,,,,09/10/2025 01:05,09/10/2025 11:52,,,Arecaceae,Metroxylon squarrosum var. kilkikir,Metroxylon squarrosum var. kilkikir,Metroxylon,,f,f,,,,,kilkikir,,,,,,,,,,,,,,,,,,,,,,,,668247-1,Ann. Roy. Bot. Gard. (Calcutta),urn:lsid:ipni.org:publications:3581-2,1918,1918,,Becc.,var.,Ann. Roy. Bot. Gard. (Calcutta) 12(2): 181. 1918 ,,,,,8,squarrosum,Becc.,,f,t,,,,,,,Becc.@15852-1@1@aut,Becc.@15852-1@1@aut,,tax. nov.,,1.4,f,metroxylon~squarrosumkilkikir,arecaceaemetroxylon~squarrosumkilkikir,256,wfo-1200114983,,,,,,
urn:lsid:ipni.org:names:77370381-1,Becc.,,,,,,12(2): 167,,,,,,,,,,,,09/10/2025 01:05,09/10/2025 10:50,,,Arecaceae,Metroxylon sagu var. molat,Metroxylon sagu var. molat,Metroxylon,,f,f,,,,,molat,,,,,,,,,,,,,,,,,,,,,,,,668244-1,Ann. Roy. Bot. Gard. (Calcutta),urn:lsid:ipni.org:publications:3581-2,1918,1918,,Becc.,var.,"Ann. Roy. Bot. Gard. (Calcutta) 12(2): 167. 1918 , as 'Metroxylon sagus var. molat'",", as 'Metroxylon sagus var. molat'",Etymology: refering to the native name 'Sagu molat' or 'Sagu malat' on Seram,,,8,sagu,Rottb.,,f,t,,,,,,,Becc.@15852-1@1@aut,Rottb.@0-0@1@aut,,tax. nov.,,1.3,f,metroxylon~sagumolat,arecaceaemetroxylon~sagumolat,257,wfo-1200114975,,,,,,
urn:lsid:ipni.org:names:77370384-1,Becc.,,,,,,12(2): 173,,,,,,,,,,,,09/10/2025 01:06,09/10/2025 10:33,,,Arecaceae,Metroxylon rumphii var. rotang,Metroxylon rumphii var. rotang,Metroxylon,,f,f,,,,,rotang,,,,,,,,,,,,,,,,,,,,,,,,668242-1,Ann. Roy. Bot. Gard. (Calcutta),urn:lsid:ipni.org:publications:3581-2,1918,1918,,Becc.,var.,Ann. Roy. Bot. Gard. (Calcutta) 12(2): 173. 1918 ,,,,,8,rumphii,Mart.,,f,t,,,,,,,Becc.@15852-1@1@aut,Mart.@0-0@1@aut,,tax. nov.,,1.3,f,metroxylon~rumphiirotang,arecaceaemetroxylon~rumphiirotang,258,wfo-1200114972,,,,,,
urn:lsid:ipni.org:names:77370385-1,L'Hér.,,,,,,2,,,,,,,,,,,,09/10/2025 01:08,09/10/2025 01:08,,,Geraniaceae,Erodium trichomanifolium,Erodium trichomanifolium,Erodium,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30013005-2,Geraniologia,urn:lsid:ipni.org:publications:18364-2,1802,1802,,L'Hér.,spec.,Geraniologia 2. 1802 ,,"[non vidi] Ref.: Euro+Med PlantBase , https://europlusmed.org/cdm_dataportal/taxon/3c917bab-cd68-4650-b411-20db6d5d24ad",,,8,trichomanifolium,,,f,t,,,,,,,L'Hér.@12652-1@1@aut,,,tax. nov.,,1.1,f,erodium~trichomanifolium,geraniaceaeerodium~trichomanifolium~,259,wfo-1000085274,,,,,,
urn:lsid:ipni.org:names:77370386-1,L'Hér.,,,,,,3,,,,,,,,,,,,09/10/2025 01:11,09/10/2025 01:11,,,Geraniaceae,Erodium chrysanthum,Erodium chrysanthum,Erodium,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30013005-2,Geraniologia,urn:lsid:ipni.org:publications:18364-2,1802,1802,,L'Hér.,spec.,Geraniologia 3. 1802 ,,"[non vidi] Ref.: Euro+Med PlantBase , https://europlusmed.org/cdm_dataportal/taxon/783d34d3-ffba-48c1-a38e-eab383bc8359",,,8,chrysanthum,,,f,t,,,,,,,L'Hér.@12652-1@1@aut,,,tax. nov.,,1.1,f,erodium~chrysanthum,geraniaceaeerodium~chrysanthum~,260,wfo-1200115074,,,,,,
urn:lsid:ipni.org:names:77370387-1,Almeda & R.B.Pacifico,,,,,,721(3): 289,,11,,11,,LG5413,2010,,"L. Gautier, Z. Burivalova &amp; P. Ranirison",,,09/10/2025 08:03,09/10/2025 08:03,"Madagascar (Western Indian Ocean, Africa)",E,Melastomataceae,Gravesia gautieri,Gravesia gautieri,Gravesia,,f,f,,,,,,,,12,54,48,"Diego-Suarez / Antsiranana: Andrafiamena, forêts aux alentours de’Anjahankely, 390 m",49,20,11,,,,,,S,,,,,,,,,26348-1,Phytotaxa,urn:lsid:ipni.org:publications:20011462-1,2025,2025 [8 Oct 2025],[8 Oct 2025],Almeda & R.B.Pacifico,spec.,Phytotaxa 721(3): 289. 2025 [8 Oct 2025] [epublished],[epublished],"doi:10.11646/phytotaxa.721.3.8 [english] Etymology: name honours the authors' colleague, Laurent Gautier (b. 1960), primary collector of the type, dedicated student of the Madagascar flora and Sapotaceae, and author of many important research contributions.",,,11,gautieri,,,f,t,,holotype G G-00304219;isotype CAS CAS-1415680;isotype MO;isotype P;isotype TEF,,,,,R.B.Pacifico@20029315-1@2@aut$Almeda@160-1@1@aut,,,tax. nov.,,1.1,f,gravesia~gautieri,melastomataceaegravesia~gautieri~,261,wfo-1000085275,,,,,,
urn:lsid:ipni.org:names:77370388-1,(Chodat) Soó,Polygalaceae Polygala amara L. f. orbicularis Chodat,(Chodat),77370308-1,,,10: 371,,,,,,,,,,,,09/10/2025 08:54,09/10/2025 14:46,,,Polygalaceae,Polygala amarella f. orbicularis,Polygala amarella f. orbicularis,Polygala,,f,f,,,,,orbicularis,,,,,,,,,,,,,,,,,,,,,,,null:,691020-1,Acta Bot. Acad. Sci. Hung.,urn:lsid:ipni.org:publications:4755-2,1964,1964,,Soó,f.,Acta Bot. Acad. Sci. Hung. 10: 371. 1964 ,,,,,11,amarella,Crantz,,f,t,,,,,,,Soó@9897-1@1@aut$Chodat@1611-1@2@bas,Crantz@0-0@1@aut,,comb. nov.,,1.3,f,polygala~amarellaorbicularis,polygalaceaepolygala~amarellaorbicularis,262,wfo-1200114990,,,,,,
urn:lsid:ipni.org:names:77370389-1,Soó,,,,,,10: 371,,,,,,,,,,,,09/10/2025 08:59,09/10/2025 15:16,,,Lamiaceae,Teucrium montanum subsp. subvillosum,Teucrium montanum subsp. subvillosum,Teucrium,,f,f,,,,,subvillosum,,,,,,,,,,nom. inval.    Cited basionym is not validly published,,nom. inval.,,,,,,,,,,,,460563-1,Acta Bot. Acad. Sci. Hung.,urn:lsid:ipni.org:publications:4755-2,1964,1964,,Soó,subsp.,Acta Bot. Acad. Sci. Hung. 10: 371. 1964 ,,Published as a comb. nov. but basionym not validly published. Basionym: T. montanum var. subvillosum in Bot. Közlem. 40: 206. 1943.,,,9,montanum,L.,,f,t,,,,,,,Soó@9897-1@1@aut,L.@0-0@1@aut,,comb. nov.,,1.5,f,teucrium~montanumsubvillosum,lamiaceaeteucrium~montanumsubvillosum,263,wfo-1200114991,,,,,,
urn:lsid:ipni.org:names:77370390-1,Becc.,,,,,,12(2): 181,,,,,,,,,,,,09/10/2025 13:23,09/10/2025 13:23,,,Arecaceae,Metroxylon squarrosum var. kilatankirkie,Metroxylon squarrosum var. kilatankirkie,Metroxylon,,f,f,,,,,kilatankirkie,,,,,,,,,,,,,,,,,,,,,,,,668247-1,Ann. Roy. Bot. Gard. (Calcutta),urn:lsid:ipni.org:publications:3581-2,1918,1918,,Becc.,var.,Ann. Roy. Bot. Gard. (Calcutta) 12(2): 181. 1918 ,,Publ. as alternative name of M. squarrosum var. kilatan Becc.,,,8,squarrosum,Becc.,,f,t,,,,,,,Becc.@15852-1@1@aut,Becc.@15852-1@1@aut,,tax. nov.,,1.2,f,metroxylon~squarrosumkilatankirkie,arecaceaemetroxylon~squarrosumkilatankirkie,264,wfo-1200114987,,,,,,
urn:lsid:ipni.org:names:77370391-1,Delannay & Croat,,,,,,2024(12): 48,,24,,9,,103939,2012,,"T.B.Croat, G.Ferry, D.Scherberich &amp; A.Gomez-Mejia",,,09/10/2025 17:04,10/10/2025 10:12,"Colombia (Western South America, Southern America)",W,Araceae,Rhodospatha albertogomezii,Rhodospatha albertogomezii,Rhodospatha,,f,f,,,,,,,,1,4,48,"Putumayo: Mocoa, Centro Experimental Amazonica, 640 m",76,38,6,,,,,,N,,,,,,,,,30020932-2,PalmArbor,urn:lsid:ipni.org:publications:20048102-1,2024,2024 [28 Nov 2024],[28 Nov 2024],Delannay & Croat,spec.,PalmArbor 2024(12): 48. [28 Nov 2024] [epublished],[epublished],"doi:10.21414/B1Q599 [english] Etymology: the specific epithet honours Alberto Gomez Mejia, Director of the Jardín Botanico and former President of the Association of Colombian Botanical Gardens",,,11,albertogomezii,,,f,t,,holotype MO MO-6430075,,,,,Croat@1881-1@2@aut$Delannay@20030920-1@1@aut,,,tax. nov.,,1.4,f,rhodospatha~albertogomezii,araceaerhodospatha~albertogomezii~,265,wfo-1000085283,,,,,,
urn:lsid:ipni.org:names:77370392-1,Croat & Delannay,,,,,,2024(12): 43,,15,,2,,7413,1944,,M.Acosta-Solis,,,09/10/2025 17:04,10/10/2025 10:20,"Ecuador (Western South America, Southern America)",,Araceae,Rhodospatha acostae,Rhodospatha acostae,Rhodospatha,,f,f,,,,,,,,,,,"Province of Santiago-Zamora (likely modern day Province of Morona-Santiago but a fixed position is uncertain): Entre La Esperanza y Santa Ana Huamboy, Cordillera Oriental, 1500-2000 m",,,,,,,,,,,,,,,,,,30020932-2,PalmArbor,urn:lsid:ipni.org:publications:20048102-1,2024,2024 [28 Nov 2024],[28 Nov 2024],Croat & Delannay,spec.,PalmArbor 2024(12): 43. [28 Nov 2024] [epublished],[epublished],doi:10.21414/B1Q599 [english] Etymology: the specific epithet honours Misael Acosta-Solis,,,11,acostae,,,f,t,,holotype F F-1533365,,,,,Delannay@20030920-1@2@aut$Croat@1881-1@1@aut,,,tax. nov.,,1.4,f,rhodospatha~acostae,araceaerhodospatha~acostae~,266,wfo-1000085284,,,,,,
urn:lsid:ipni.org:names:77370394-1,(Wallr.) Soó,Plantaginaceae Plantago major L. var. leptostachya Wallr.,(Wallr.),60461882-2,,,10: 372,,,,,,,,,,,,09/10/2025 19:35,10/10/2025 09:30,,,Plantaginaceae,Plantago major subsp. leptostachya,Plantago major subsp. leptostachya,Plantago,,f,f,,,,,leptostachya,,,,,,,,,,,,,,,,,,,,,,,null:,685387-1,Acta Bot. Acad. Sci. Hung.,urn:lsid:ipni.org:publications:4755-2,1964,1964,,Soó,subsp.,Acta Bot. Acad. Sci. Hung. 10: 372. 1964 ,,,,,11,major,L.,,f,t,,,,,,,Soó@9897-1@1@aut$Wallr.@11354-1@2@bas,L.@0-0@0@aut,,comb. nov.,,1.3,f,plantago~majorleptostachya,plantaginaceaeplantago~majorleptostachya,267,wfo-1200115091,,,,,,
urn:lsid:ipni.org:names:77370395-1,Soó,,,,,,10: 372,,,,,,,,,,,,09/10/2025 20:00,10/10/2025 09:40,,,Papaveraceae,Corydalis solida subsp. vajdae,Corydalis solida subsp. vajdae,Corydalis,,f,f,,,,,vajdae,,,,,,,,,,nom. inval. nom. nud.,,nom. inval.,,,,,,,,,,,,60454743-2,Acta Bot. Acad. Sci. Hung.,urn:lsid:ipni.org:publications:4755-2,1964,1964,,Soó,subsp.,Acta Bot. Acad. Sci. Hung. 10: 372. 1964 ,,Publ. as a nom. nov. for C. solida var. latisecta Vajda (nom. inval.),,,9,solida,(L.) Clairv.,,f,t,,,,,,,Soó@9897-1@1@aut,L.@0-0@2@bas$Clairv.@0-0@1@aut,,tax. nov.,,1.3,f,corydalis~solidavajdae,papaveraceaecorydalis~solidavajdae,268,wfo-1200115092,,,,,,
